,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
49,49,941752735883513856,12,13,2017-12-15 19:32:03,is helping 🇨🇦 meet its commitments while maintaining its advantage,"['#CleanTech', '#COP21', '#NaturalResources']","['https://t.co/2fNPOfkU0o', 'https://t.co/MV2oTy2IZr']",helping meet commitments maintaining advantage,"['helping', 'meet', 'commitments', 'maintaining', 'advantage']","[u'help', u'meet', u'commit', u'maintain', u'advantag']",#CleanTech is helping 🇨🇦 meet its #COP21 commitments while maintaining its #NaturalResources advantage https://t.co/2fNPOfkU0o https://t.co/MV2oTy2IZr
50,50,941750600680837126,1,3,2017-12-15 19:23:34,We’re investing $22M in projects to reduce emissions in the sector,"['#CleanTech', '#OilandGas']",['https://t.co/UwW3p7WUnq'],investing 22M projects reduce emissions sector,"['investing', '22M', 'projects', 'reduce', 'emissions', 'sector']","[u'invest', u'22m', u'project', u'reduc', u'emiss', u'sector']",We’re investing $22M in #CleanTech projects to reduce emissions in the #OilandGas sector https://t.co/UwW3p7WUnq
51,51,941748498269114368,2,0,2017-12-15 19:15:13,: Don’t let warm air and your hard-earned money sneak out the window! Lower your bills with ENERGY STAR. http…,['#WinterTips'],[],let warm air hard earned money sneak window Lower bills ENERGY STAR,"['let', 'warm', 'air', 'hard', 'earned', 'money', 'sneak', 'window', 'Lower', 'bills', 'ENERGY', 'STAR']","[u'let', u'warm', u'air', u'hard', u'earn', u'money', u'sneak', u'window', u'lower', u'bill', u'energi', u'star']",RT @ENERGYSTAR_CAN: Don’t let warm air and your hard-earned money sneak out the window! Lower your bills with ENERGY STAR. #WinterTips http…
52,52,941745534670376960,11,0,2017-12-15 19:03:26,: Follow our colleagues at during Month!,"['#ArcticScience', '#FollowFriday', '#FF']",['https://t.co/0GHFlICE9G'],Follow colleagues Month,"['Follow', 'colleagues', 'Month']","[u'follow', u'colleagu', u'month']",RT @environmentca: Follow our colleagues at @POLARCanada during #ArcticScience Month! #FollowFriday #FF https://t.co/0GHFlICE9G
53,53,941737052294582273,2,15,2017-12-15 18:29:44,"ADM Frank Des Rosiers, on behalf of our CanmetENERGY team, received an award for the team’s technical and scientific contributions to advancing carbon capture and storage technologies. Congratulations!",['#NRCan'],"['https://t.co/8hivgzqqF3', 'https://t.co/Daj3eczbmm']",ADM Frank Des Rosiers behalf CanmetENERGY team received award technical scientific contributions advancing carbon capture storage technologies Congratulations,"['ADM', 'Frank', 'Des', 'Rosiers', 'behalf', 'CanmetENERGY', 'team', 'received', 'award', 'technical', 'scientific', 'contributions', 'advancing', 'carbon', 'capture', 'storage', 'technologies', 'Congratulations']","[u'adm', u'frank', u'des', u'rosier', u'behalf', u'canmetenergi', u'team', u'receiv', u'award', u'technic', u'scientif', u'contribut', u'advanc', u'carbon', u'captur', u'storag', u'technolog', u'congratul']","#NRCan ADM Frank Des Rosiers, on behalf of our CanmetENERGY team, received an award for the team’s technical and scientific contributions to advancing carbon capture and storage technologies. Congratulations! https://t.co/8hivgzqqF3 https://t.co/Daj3eczbmm"
54,54,941726764916764672,16,0,2017-12-15 17:48:51,: are showing us what green innovation looks like. We’re proud to invest $45M in initiatives across ON with :…,"['#CDNmuni', '#GoC']",[],showing us green innovation looks like proud invest 45M initiatives across,"['showing', 'us', 'green', 'innovation', 'looks', 'like', 'proud', 'invest', '45M', 'initiatives', 'across']","[u'show', 'us', u'green', u'innov', u'look', u'like', u'proud', u'invest', u'45m', u'initi', u'across']",RT @FCM_online: #CDNmuni are showing us what green innovation looks like. We’re proud to invest $45M in 28 initiatives across ON with #GoC:…
55,55,941723449449267200,4,7,2017-12-15 17:35:41,Proud to partner with to fund sustainable initiatives led by municipalities,"['#Ontario', '#CDNmuni']",['https://t.co/EHotdCF9ln'],Proud partner fund sustainable initiatives led municipalities,"['Proud', 'partner', 'fund', 'sustainable', 'initiatives', 'led', 'municipalities']","[u'proud', u'partner', u'fund', u'sustain', u'initi', u'led', u'municip']",Proud to partner with @FCM_online to fund sustainable initiatives led by  #Ontario municipalities #CDNmuni https://t.co/EHotdCF9ln
56,56,941714182751379456,0,1,2017-12-15 16:58:52,"We’re helping municipalities improve their air, water and soil &amp; reduce GHGs w/ $45M in funding","['#Ontario', '#CDNmuni']",['https://t.co/Vdl2tSFUpZ'],helping municipalities improve air water soil amp reduce GHGs 45M funding,"['helping', 'municipalities', 'improve', 'air', 'water', 'soil', 'amp', 'reduce', 'GHGs', '45M', 'funding']","[u'help', u'municip', u'improv', u'air', u'water', u'soil', u'amp', u'reduc', u'ghgs', u'45m', u'fund']","We’re helping #Ontario municipalities improve their air, water and soil &amp; reduce GHGs w/ $45M in funding #CDNmuni https://t.co/Vdl2tSFUpZ"
57,57,941698181699702784,31,0,2017-12-15 15:55:17,: Congrats to projects across the receiving a total of $ M in funding through POLAR’s -19 Competiti…,['#CanadianNorth'],[],Congrats projects across receiving total funding 19,"['Congrats', 'projects', 'across', 'receiving', 'total', 'funding', '19']","[u'congrat', u'project', u'across', u'receiv', u'total', u'fund', '19']",RT @POLARCanada: Congrats to 41 projects across the #CanadianNorth receiving a total of $ 8.1M in funding through POLAR’s 2017-19 Competiti…
58,58,941691892584108032,12,22,2017-12-15 15:30:17,"Canadian scientists ‍ , engineers ‍ and eerts do amazing work. Read their stories on Simply Science",['#NRCanSci'],"['https://t.co/J0hkureSIF', 'https://t.co/fQ065LYVme']",Canadian scientists engineers eerts amazing work Read stories Simply Science,"['Canadian', 'scientists', 'engineers', 'eerts', 'amazing', 'work', 'Read', 'stories', 'Simply', 'Science']","[u'canadian', u'scientist', u'engin', u'eert', u'amaz', u'work', u'read', u'stori', u'simpli', u'scienc']","Canadian scientists 👩‍🔬 , engineers 👨‍💻 and experts do amazing work. Read their stories on Simply Science #NRCanSci🔬 https://t.co/J0hkureSIF https://t.co/fQ065LYVme"
59,59,941684370104045569,0,1,2017-12-15 15:00:24,Did you guess right? Nuclear power generation accounted for % of our electricity in C,['#EnergyFacts'],"['https://t.co/SPKM0Z4Pn', 'https://t.co/vdrgLnObZx']",guess right Nuclear power generation accounted electricity,"['guess', 'right', 'Nuclear', 'power', 'generation', 'accounted', 'electricity']","[u'guess', u'right', u'nuclear', u'power', u'generat', u'account', u'electr']",Did you guess right? Nuclear power generation accounted for 15% of our electricity in 2015 #EnergyFacts https://t.co/SPKM0Z4PnC https://t.co/vdrgLnObZx
60,60,941676783132438529,1,1,2017-12-15 14:30:15,Here’s a blast from the past! Read about the fourth joint Canada–US 🇨🇦 🇺🇸 Extended Continental Shelf Survey in the Arctic!,"['#ArcticScience', '#FBF']","['https://t.co/zzKdQgfDmo', 'https://t.co/n9iiGTrX9g']",blast past Read fourth joint US Extended Continental Shelf Survey Arctic,"['blast', 'past', 'Read', 'fourth', 'joint', 'US', 'Extended', 'Continental', 'Shelf', 'Survey', 'Arctic']","[u'blast', u'past', u'read', u'fourth', u'joint', 'us', u'extend', u'continent', u'shelf', u'survey', u'arctic']",Here’s a blast from the past! Read📖 about the fourth joint Canada–US 🇨🇦 🇺🇸 Extended Continental Shelf Survey in the Arctic! #ArcticScience #FBF https://t.co/zzKdQgfDmo https://t.co/n9iiGTrX9g
61,61,941669520799944711,0,2,2017-12-15 14:01:23,Do you know how much of 🇨🇦’s electricity was generated with nuclear power in ?,['#EnergyFacts'],['https://t.co/M4hNzIVELs'],know much electricity generated nuclear power,"['know', 'much', 'electricity', 'generated', 'nuclear', 'power']","[u'know', u'much', u'electr', u'generat', u'nuclear', u'power']",Do you know how much of 🇨🇦’s electricity was generated with nuclear power  in 2015? #EnergyFacts https://t.co/M4hNzIVELs
62,62,941661730802950145,0,0,2017-12-15 13:30:26,GSC research on groundwater resources &amp; agriculture in PEI influences policy and regulations,['#GSC175'],"['https://t.co/O5AZuFliPe', 'https://t.co/ATZhxcRxlR']",GSC research groundwater resources amp agriculture PEI influences policy regulations,"['GSC', 'research', 'groundwater', 'resources', 'amp', 'agriculture', 'PEI', 'influences', 'policy', 'regulations']","[u'gsc', u'research', u'groundwat', u'resourc', u'amp', u'agricultur', u'pei', u'influenc', u'polici', u'regul']",GSC research on groundwater resources &amp; agriculture in PEI influences policy and regulations #GSC175 https://t.co/O5AZuFliPe https://t.co/ATZhxcRxlR
63,63,941409083927748609,3,0,2017-12-14 20:46:30,: MEDIA: The next phase of the TAF TowerWise program will show the path to deep building - with projec…,['#EnergyEfficiency'],[],MEDIA next phase TAF TowerWise program show path deep building,"['MEDIA', 'next', 'phase', 'TAF', 'TowerWise', 'program', 'show', 'path', 'deep', 'building']","[u'media', u'next', u'phase', u'taf', u'towerwis', u'program', u'show', u'path', u'deep', u'build']",RT @AtmosphericFund: MEDIA: The next phase of the TAF TowerWise program will show the path to deep building #EnergyEfficiency - with projec…
64,64,941403693928378368,1,8,2017-12-14 20:25:05,"It’s conf. this week in Quebec City. Dustin Whalen, from our Geological Survey of Canada, presents his research on coastal erosion in the Mackenzie-Beaufort region.",['#ArcticChange2017'],['https://t.co/QIQKkeQcfQ'],conf week Quebec City Dustin Whalen Geological Survey Canada presents research coastal erosion Mackenzie Beaufort region,"['conf', 'week', 'Quebec', 'City', 'Dustin', 'Whalen', 'Geological', 'Survey', 'Canada', 'presents', 'research', 'coastal', 'erosion', 'Mackenzie', 'Beaufort', 'region']","[u'conf', u'week', u'quebec', u'citi', u'dustin', u'whalen', u'geolog', u'survey', u'canada', u'present', u'research', u'coastal', u'eros', u'mackenzi', u'beaufort', u'region']","It’s #ArcticChange2017 conf. this week in Quebec City. Dustin Whalen, from our Geological Survey of Canada, presents his research on coastal erosion in the Mackenzie-Beaufort region. https://t.co/QIQKkeQcfQ"
65,65,941400319929483265,11,29,2017-12-14 20:11:41,"Science presentations by our own researcher Dustin Whalen: how climate change impacts Arctic communities, resources &amp; ecosystems.",['#ArcticChange2017'],['https://t.co/GXVDZPi51y'],Science presentations researcher Dustin Whalen climate change impacts Arctic communities resources amp ecosystems,"['Science', 'presentations', 'researcher', 'Dustin', 'Whalen', 'climate_change', 'impacts', 'Arctic', 'communities', 'resources', 'amp', 'ecosystems']","[u'scienc', u'present', u'research', u'dustin', u'whalen', u'climate_chang', u'impact', u'arctic', u'communiti', u'resourc', u'amp', u'ecosystem']","Science presentations by our own researcher Dustin Whalen: how climate change impacts Arctic communities, resources &amp; ecosystems. #ArcticChange2017 https://t.co/GXVDZPi51y"
66,66,941397680449904647,4,6,2017-12-14 20:01:11,the Alien movies were inspired by forest insect pests? Learn how scientists fight pests in .,"['#DYK', '#NRCanSci']","['https://t.co/q7HjRKJ36A', 'https://t.co/7h62kanxjr']",Alien movies inspired forest insect pests Learn scientists fight pests,"['Alien', 'movies', 'inspired', 'forest', 'insect', 'pests', 'Learn', 'scientists', 'fight', 'pests']","[u'alien', u'movi', u'inspir', u'forest', u'insect', u'pest', u'learn', u'scientist', u'fight', u'pest']",#DYK the Alien movies were inspired by forest insect pests? Learn how scientists fight pests in 🎄. #NRCanSci https://t.co/q7HjRKJ36A https://t.co/7h62kanxjr
67,67,941382385727352842,5,8,2017-12-14 19:00:25,"Like in a real-life Lawren Harris painting, a geologist walks across the ice at the Otto Fiord, Northern Ellesmere Island, Nunavut.",['#TBT'],['https://t.co/4icQG4Rt7V'],Like real life Lawren Harris painting geologist walks across ice Otto Fiord Northern Ellesmere Island Nunavut,"['Like', 'real', 'life', 'Lawren', 'Harris', 'painting', 'geologist', 'walks', 'across', 'ice', 'Otto', 'Fiord', 'Northern', 'Ellesmere', 'Island', 'Nunavut']","[u'like', u'real', u'life', u'lawren', u'harri', u'paint', u'geologist', u'walk', u'across', u'ice', u'otto', u'fiord', u'northern', u'ellesmer', u'island', u'nunavut']","#TBT Like in a real-life Lawren Harris painting, a geologist walks across the ice at the Otto Fiord, Northern Ellesmere Island, Nunavut. https://t.co/4icQG4Rt7V"
68,68,941371447162875904,33,0,2017-12-14 18:16:57,: What are the key priorities for your region?,"['#Arctic', '#infrastructure', '#ArcticTogether']","['https://t.co/UsKLckptsF', 'https://t.co/\xe2\x80\xa6']",key priorities region,"['key', 'priorities', 'region']","[u'key', u'prioriti', u'region']",RT @GovCanNorth: What are the key #Arctic #infrastructure priorities for your region? https://t.co/UsKLckptsF #ArcticTogether https://t.co/…
69,69,941367263868981248,5,9,2017-12-14 18:00:20,Two students transform geospatial data into an accurate Minecraft map. Check it out!,"['#FSWEP', '#ArcticScience']","['https://t.co/kauUCcFSUH', 'https://t.co/IuVmUgRLRR']",Two students transform geospatial data accurate Minecraft map Check,"['Two', 'students', 'transform', 'geospatial', 'data', 'accurate', 'Minecraft', 'map', 'Check']","[u'two', u'student', u'transform', u'geospati', u'data', u'accur', u'minecraft', u'map', u'check']",Two #FSWEP students transform geospatial data into an accurate Minecraft map. Check it out! #ArcticScience https://t.co/kauUCcFSUH https://t.co/IuVmUgRLRR
70,70,941337078155169792,4,7,2017-12-14 16:00:23,"internships are good jobs: good for business, good for our environment and good for Canadians 8",['#GreenJobs'],['https://t.co/2NsRrvHyE'],internships good jobs good business good environment good Canadians,"['internships', 'good', 'jobs', 'good', 'business', 'good', 'environment', 'good', 'Canadians']","[u'internship', u'good', u'job', u'good', u'busi', u'good', u'environ', u'good', u'canadian']","#GreenJobs internships are good jobs: good for business, good for our environment and good for Canadians https://t.co/2NsRrvHyE8"
71,71,941329564042760195,0,11,2017-12-14 15:30:31,years ago scientists launched 🇨🇦’s first systematic study of the Arctic,"['#TBT', '#Canada150', '#ArcticScience']",['https://t.co/eQOQ05yAuT'],years ago scientists launched first systematic study Arctic,"['years', 'ago', 'scientists', 'launched', 'first', 'systematic', 'study', 'Arctic']","[u'year', u'ago', u'scientist', u'launch', u'first', u'systemat', u'studi', u'arctic']",#TBT 💯 years ago scientists launched 🇨🇦’s first systematic study of the Arctic #Canada150 #ArcticScience https://t.co/eQOQ05yAuT
72,72,941327861830635522,0,3,2017-12-14 15:23:45,Government of Canada and to Announce Green Municipal Fund Investment,[],['https://t.co/gOOWdkiQ8F'],Government Canada Announce Green Municipal Fund Investment,"['Government', 'Canada', 'Announce', 'Green', 'Municipal', 'Fund', 'Investment']","[u'govern', u'canada', u'announc', u'green', u'municip', u'fund', u'invest']",Government of Canada and @FCM_online to Announce Green Municipal Fund Investment https://t.co/gOOWdkiQ8F
