,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
161,161,938192565341474816,18,51,2017-12-05 23:45:13,It’s ! Learn how we work to conserve and restore ecosystems from the ground up across 🇨🇦:,"['#WorldSoilDay', '#Science']","['https://t.co/pT6tCnelEP', 'https://t.co/YgglI1Nddk']",Learn work conserve restore ecosystems ground across,"['Learn', 'work', 'conserve', 'restore', 'ecosystems', 'ground', 'across']","[u'learn', u'work', u'conserv', u'restor', u'ecosystem', u'ground', u'across']",It’s #WorldSoilDay! 🌱Learn how we work to conserve and restore ecosystems from the ground up across 🇨🇦: https://t.co/pT6tCnelEP #Science https://t.co/YgglI1Nddk
162,162,938188890074243072,3,0,2017-12-05 23:30:36,: it’s ? We our and all the amazing work they do!,"['#DYK', '#InternationalVolunteerDay', '#volunteers']",['https://t.co/\xe2\x80\xa6'],amazing work,"['amazing', 'work']","[u'amaz', u'work']",RT @FortLangleyNHS: #DYK it’s #InternationalVolunteerDay? We ❤ our @ParksCanada #volunteers and all the amazing work they do! https://t.co/…
163,163,938167904830476290,4,0,2017-12-05 22:07:13,": Come by the Cave and Basin to check out SESQUI: HORIZON, a ° film. Snuggle up with your family for this immersive film ee…",[],[],Come Cave Basin check SESQUI HORIZON film Snuggle family immersive film,"['Come', 'Cave', 'Basin', 'check', 'SESQUI', 'HORIZON', 'film', 'Snuggle', 'family', 'immersive', 'film']","[u'come', u'cave', u'basin', u'check', u'sesqui', u'horizon', u'film', u'snuggl', u'famili', u'immers', u'film']","RT @BanffNP: Come by the Cave and Basin to check out SESQUI: HORIZON, a 360° film. Snuggle up with your family for this immersive film expe…"
164,164,938153563154501632,5,26,2017-12-05 21:10:14,Do you treasure hunts? Earn a limited-edition trackable geocoin with our passport. See this and more great ideas in our list:,"['#GrosMorneNP', '#geocache', '#WinterFun', '#GrosMorne', '#exploreNL']","['https://t.co/uThtjLScGP', 'https://t.co/Z8jgbDKz7Q']",treasure hunts Earn limited edition trackable geocoin passport See great ideas list,"['treasure', 'hunts', 'Earn', 'limited', 'edition', 'trackable', 'geocoin', 'passport', 'See', 'great', 'ideas', 'list']","[u'treasur', u'hunt', u'earn', u'limit', u'edit', u'trackabl', u'geocoin', u'passport', u'see', u'great', u'idea', u'list']",Do you ❤ treasure hunts? Earn a limited-edition #GrosMorneNP trackable geocoin with our #geocache passport. See this and more great #WinterFun ideas in our list: https://t.co/uThtjLScGP @ParksCanadaNL #GrosMorne #exploreNL https://t.co/Z8jgbDKz7Q
165,165,938137820920729600,4,0,2017-12-05 20:07:40,: it’s ? We our and all the amazing work they do!,"['#DYK', '#InternationalVolunteerDay', '#volunteers']",['https://t.co\xe2\x80\xa6'],amazing work,"['amazing', 'work']","[u'amaz', u'work']",RT @FortRoddFisgard: #DYK it’s #InternationalVolunteerDay? We ❤ our @ParksCanada #volunteers and all the amazing work they do! https://t.co…
166,166,938121147778064390,1,7,2017-12-05 19:01:25,Order your holiday gifts by Dec. and get them in time for Christmas,"['#giftideas', '#MerryCanada']",['https://t.co/7bHYowGgNI'],Order holiday gifts Dec get time Christmas,"['Order', 'holiday', 'gifts', 'Dec', 'get', 'time', 'Christmas']","[u'order', u'holiday', u'gift', u'dec', u'get', u'time', u'christma']",Order your holiday gifts by Dec. 12 and get them in time for Christmas 🎄@ParksCanadaShop #giftideas #MerryCanada https://t.co/7bHYowGgNI
167,167,938111216228208640,37,31,2017-12-05 18:21:57,"Your next is right around the corner! Don’t miss your chance to save on our Family/Group . Purchase before December , and save %! Order here: 0U8","['#adventure', '#DiscoveryPass']","['https://t.co/U8DWrr6', 'https://t.co/9eNVF5EVUH']",next right around corner miss chance save Family Group Purchase December save Order 0U8,"['next', 'right', 'around', 'corner', 'miss', 'chance', 'save', 'Family', 'Group', 'Purchase', 'December', 'save', 'Order', '0U8']","[u'next', u'right', u'around', u'corner', u'miss', u'chanc', u'save', u'famili', u'group', u'purchas', u'decemb', u'save', u'order', u'0u8']","Your next #adventure is right around the corner! Don’t miss your chance to save on our Family/Group #DiscoveryPass. Purchase before December 31, 2017 and save 20%! Order here: https://t.co/U8DWrr60U8 https://t.co/9eNVF5EVUH"
168,168,938079329136926720,17,54,2017-12-05 16:15:15,"Change is hard, especially in your own home. See how helps wolves adapt to changes in .","['#science', '#ScienceWithAView']",['https://t.co/YnhRpGNon4'],Change hard especially home See helps wolves adapt changes,"['Change', 'hard', 'especially', 'home', 'See', 'helps', 'wolves', 'adapt', 'changes']","[u'chang', u'hard', u'especi', u'home', u'see', u'help', u'wolv', u'adapt', u'chang']","Change is hard, especially in your own home. See how #science helps wolves adapt to changes in @KootenayNP. 🐺 #ScienceWithAView https://t.co/YnhRpGNon4"
169,169,938049154412109824,18,50,2017-12-05 14:15:21,"Where are you heading for this year? How does a winter road trip with your sound? Elore the best of 🇨🇦, and soak in the beauty of the with these ideas:","['#winterbreak', '#besties', '#greatoutdoors', '#TravelTuesday']","['https://t.co/3hRom2yXTh', 'https://t.co/j1bWcwNGuS']",heading year winter road trip sound Elore best soak beauty ideas,"['heading', 'year', 'winter', 'road', 'trip', 'sound', 'Elore', 'best', 'soak', 'beauty', 'ideas']","[u'head', u'year', u'winter', u'road', u'trip', u'sound', u'elor', u'best', u'soak', u'beauti', u'idea']","Where are you heading for #winterbreak this year? How does a winter road trip with your #besties sound? 🙌 Explore the best of 🇨🇦, and soak in the beauty of the #greatoutdoors with these ideas: https://t.co/3hRom2yXTh #TravelTuesday https://t.co/j1bWcwNGuS"
170,170,937870409336262656,3,17,2017-12-05 02:25:05,"Yum! It’s one of our favourite days of the year, ! Bake up a batch just as 🇨🇦’s would have in the past and check out our heritage gourmet recipes: U",['#CookieDay'],"['https://t.co/vkteFFjgA', 'https://t.co/Lx09ncN52K']",Yum one favourite days year Bake batch would past check heritage gourmet recipes,"['Yum', 'one', 'favourite', 'days', 'year', 'Bake', 'batch', 'would', 'past', 'check', 'heritage', 'gourmet', 'recipes']","[u'yum', u'one', u'favourit', u'day', u'year', u'bake', u'batch', u'would', u'past', u'check', u'heritag', u'gourmet', u'recip']","Yum! It’s one of our favourite days of the year, #CookieDay! 🍪 Bake up a batch just as 🇨🇦’s would have in the past and check out our heritage gourmet recipes: https://t.co/vkteFFjgAU https://t.co/Lx09ncN52K"
171,171,937841526448803841,6,23,2017-12-05 00:30:18,Take a warm-up break from your inside the Banff Park Museum. Handle fossils and see a vintage stuffed grizzly!,"['#WinterFun', '#FamilyFun', '#WinterWarmer']","['https://t.co/uThtjLScGP', 'https://t.co/VKEbWSONC5']",Take warm break inside Banff Park Museum Handle fossils see vintage stuffed grizzly,"['Take', 'warm', 'break', 'inside', 'Banff', 'Park', 'Museum', 'Handle', 'fossils', 'see', 'vintage', 'stuffed', 'grizzly']","[u'take', u'warm', u'break', u'insid', u'banff', u'park', u'museum', u'handl', u'fossil', u'see', u'vintag', u'stuf', u'grizzli']",Take a warm-up break from your #WinterFun @BanffNP inside the Banff Park Museum. Handle fossils and see a vintage stuffed grizzly! 🐻 https://t.co/uThtjLScGP #FamilyFun #WinterWarmer @TravelAlberta https://t.co/VKEbWSONC5
172,172,937827636948152320,49,118,2017-12-04 23:35:07,Happy ! 🦋 Parks Canada and its partners are working to help protect and recover 🇨🇦 wildlife! Learn more about how you can help:,"['#WorldWildlifeConservationDay', '#Science']","['https://t.co/iiirhsNPU4', 'https://t.co/tsCXOaa2Ky']",Happy Parks Canada partners working help protect recover wildlife Learn help,"['Happy', 'Parks', 'Canada', 'partners', 'working', 'help', 'protect', 'recover', 'wildlife', 'Learn', 'help']","[u'happi', u'park', u'canada', u'partner', u'work', u'help', u'protect', u'recov', u'wildlif', u'learn', u'help']",Happy #WorldWildlifeConservationDay! 🦋🐻🐢 Parks Canada and its partners are working to help protect and recover 🇨🇦 wildlife! Learn more about how you can help: https://t.co/iiirhsNPU4 #Science https://t.co/tsCXOaa2Ky
173,173,937794928352088064,2,14,2017-12-04 21:25:08,Step back in time at Southwold Earthworks NHS: the only visible remains of a village inhabited around AD by the Attiwondaronk Nation.,[],[],Step back time Southwold Earthworks NHS visible remains village inhabited around AD Attiwondaronk Nation,"['Step', 'back', 'time', 'Southwold', 'Earthworks', 'NHS', 'visible', 'remains', 'village', 'inhabited', 'around', 'AD', 'Attiwondaronk', 'Nation']","[u'step', u'back', u'time', u'southwold', u'earthwork', u'nhs', u'visibl', u'remain', u'villag', u'inhabit', u'around', 'ad', u'attiwondaronk', u'nation']",Step back in time at Southwold Earthworks NHS: the only visible remains of a village inhabited around AD 1500 by the Attiwondaronk Nation.
174,174,937766591936303104,4,0,2017-12-04 19:32:33,": With help from the Deltoid Balsamroot is making a recovery at , growing from…",['#endangered'],[],help Deltoid Balsamroot making recovery growing,"['help', 'Deltoid', 'Balsamroot', 'making', 'recovery', 'growing']","[u'help', u'deltoid', u'balsamroot', u'make', u'recoveri', u'grow']","RT @FortRoddFisgard: With help from @ParksCanada the #endangered Deltoid Balsamroot is making a recovery at @FortRoddFisgard, growing from…"
175,175,937740605068849153,17,37,2017-12-04 17:49:17,"Looking for some family fun this winter? We’ve rounded up ten of our places offering super fun, snow-filled adventures.","['#WinterFun', '#GetOutside', '#FamilyFun']","['https://t.co/uThtjLScGP', 'https://t.co/2d1kDYqXEt']",Looking family fun winter rounded ten places offering super fun snow filled adventures,"['Looking', 'family', 'fun', 'winter', 'rounded', 'ten', 'places', 'offering', 'super', 'fun', 'snow', 'filled', 'adventures']","[u'look', u'famili', u'fun', u'winter', u'round', u'ten', u'place', u'offer', u'super', u'fun', u'snow', u'fill', u'adventur']","Looking for some family fun this winter? We’ve rounded up ten of our places offering super fun, snow-filled adventures. ❄ https://t.co/uThtjLScGP  #WinterFun #GetOutside #FamilyFun @ExploreCanada https://t.co/2d1kDYqXEt"
176,176,937732085506363394,25,38,2017-12-04 17:15:26,This Week in : A hero’s last message in the Halifax Elosion D D,['#History'],"['https://t.co/ZYEMyocPO', 'https://t.co/IPhY1KZAL']",Week last message Halifax Elosion,"['Week', 'last', 'message', 'Halifax', 'Elosion']","[u'week', u'last', u'messag', u'halifax', u'elos']",This Week in #History: A hero’s last message in the Halifax Explosion https://t.co/ZYEMyocPOD https://t.co/IPhY1KZALD
177,177,937699327887241216,29,71,2017-12-04 15:05:16,"WOW! Canada has the longest coastline in the world at over ,000 km, plus another ,500 km along the great lakes? Discover how we are working to protect these marine ecosystems:","['#DYK', '#MarineMonday', '#Science']","['https://t.co/qMKddBGJ5B', 'https://t.co/rFKkAXtjFA']",WOW Canada longest coastline world 000 km plus another 500 km along great lakes Discover working protect marine ecosystems,"['WOW', 'Canada', 'longest', 'coastline', 'world', '000', 'km', 'plus', 'another', '500', 'km', 'along', 'great', 'lakes', 'Discover', 'working', 'protect', 'marine', 'ecosystems']","[u'wow', u'canada', u'longest', u'coastlin', u'world', u'000', 'km', u'plus', u'anoth', u'500', 'km', u'along', u'great', u'lake', u'discov', u'work', u'protect', u'marin', u'ecosystem']","WOW! 😮 #DYK Canada has the longest coastline in the world at over 243,000 km, plus another 9,500 km along the great lakes? 🌊 Discover how we are working to protect these marine ecosystems: https://t.co/qMKddBGJ5B #MarineMonday #Science https://t.co/rFKkAXtjFA"
178,178,937664076439748608,4,27,2017-12-04 12:45:11,Got those winter blues? ️ Don’t let the snow get you down… Embrace the and plan a fun outing in the snow ️: U 9,"['#WinterWonderland', '#MotivationMonday']","['https://t.co/vxBK9OXgS', 'https://t.co/bB8etL6wb']",Got winter blues let snow get Embrace plan fun outing snow,"['Got', 'winter', 'blues', 'let', 'snow', 'get', 'Embrace', 'plan', 'fun', 'outing', 'snow']","[u'got', u'winter', u'blue', u'let', u'snow', u'get', u'embrac', u'plan', u'fun', u'outing', u'snow']",Got those winter blues? ☃️ Don’t let the snow get you down… Embrace the #WinterWonderland and plan a fun outing in the snow ❄️: https://t.co/vxBK9OXgSU #MotivationMonday https://t.co/bB8etL6wb9
179,179,937523121518727169,7,18,2017-12-04 03:25:05,"Scratch beneath the surface and get to know us, and our work, a little better… Check out our longer-form videos on !","['#YouTube', '#SubscriberSunday']","['https://t.co/xQ4n0u9MMF', 'https://t.co/qiJopjVMHo']",Scratch beneath surface get know us work little Check longer form videos,"['Scratch', 'beneath', 'surface', 'get', 'know', 'us', 'work', 'little', 'Check', 'longer', 'form', 'videos']","[u'scratch', u'beneath', u'surfac', u'get', u'know', 'us', u'work', u'littl', u'check', u'longer', u'form', u'video']","Scratch beneath the surface and get to know us, and our work, a little better… Check out our longer-form videos on #YouTube! https://t.co/xQ4n0u9MMF #SubscriberSunday https://t.co/qiJopjVMHo"
180,180,937465239389507584,15,25,2017-12-03 23:35:04,Mark your calendars! reservations will launch in JANUARY:,['#2018Camping'],"['https://t.co/PjPdzowgZ3', 'https://t.co/BLsE9j7FKW']",Mark calendars reservations launch JANUARY,"['Mark', 'calendars', 'reservations', 'launch', 'JANUARY']","[u'mark', u'calendar', u'reserv', u'launch', u'januari']",Mark your calendars! #2018Camping reservations will launch in JANUARY: https://t.co/PjPdzowgZ3 @ExploreCanada https://t.co/BLsE9j7FKW
181,181,937427773358071808,8,14,2017-12-03 21:06:12,"Your next is right around the corner! Don’t miss your chance to save on our Family/Group . Purchase before December , and save %! Order here: 0U8 8","['#adventure', '#DiscoveryPass']","['https://t.co/U8DWrr6', 'https://t.co/hCElC7tJh']",next right around corner miss chance save Family Group Purchase December save Order 0U8,"['next', 'right', 'around', 'corner', 'miss', 'chance', 'save', 'Family', 'Group', 'Purchase', 'December', 'save', 'Order', '0U8']","[u'next', u'right', u'around', u'corner', u'miss', u'chanc', u'save', u'famili', u'group', u'purchas', u'decemb', u'save', u'order', u'0u8']","Your next #adventure is right around the corner! Don’t miss your chance to save on our Family/Group #DiscoveryPass. Purchase before December 31, 2017 and save 20%! Order here: https://t.co/U8DWrr60U8 https://t.co/hCElC7tJh8"
182,182,937381140578611202,31,123,2017-12-03 18:00:54,… Show us the early signs of winter you see creeping in to complete this week’s !,"['#WinterIsComing', '#ParksChallenge']",['https://t.co/zBLuw2FkWo'],Show us early signs winter see creeping complete,"['Show', 'us', 'early', 'signs', 'winter', 'see', 'creeping', 'complete']","[u'show', 'us', u'earli', u'sign', u'winter', u'see', u'creep', u'complet']",#WinterIsComing… Show us the early signs of winter you see creeping in to complete this week’s #ParksChallenge! https://t.co/zBLuw2FkWo
183,183,937314258756489218,15,26,2017-12-03 13:35:08,There’s nothing better than a homemade gift! ️ Learn more about 🇨🇦 history and try one of our heritage gourmet recipes : it’s a great way to join in on !,['#MakeAGiftDay'],"['https://t.co/yzHmUhwKJn', 'https://t.co/MoXsCQrEfe']",nothing better homemade gift Learn history try one heritage gourmet recipes great way join,"['nothing', 'better', 'homemade', 'gift', 'Learn', 'history', 'try', 'one', 'heritage', 'gourmet', 'recipes', 'great', 'way', 'join']","[u'noth', u'better', u'homemad', u'gift', u'learn', u'histori', u'tri', u'one', u'heritag', u'gourmet', u'recip', u'great', u'way', u'join']",There’s nothing better than a homemade gift! ❤️ Learn more about 🇨🇦 history and try one of our heritage gourmet recipes 🍰: it’s a great way to join in on #MakeAGiftDay! 🎁 https://t.co/yzHmUhwKJn https://t.co/MoXsCQrEfe
