,Unnamed: 0,Unnamed: 0.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
1432,1432,1432,818925488609619969,0,2,2017-01-10 21:00:26,Attention ENERGY STAR partners! Awards program begins today! Learn about nominations here:,['#ENERGYSTARCanada'],['https://t.co/pOXsYZ8afr'],Attention ENERGY STAR partners Awards program begins today Learn nominations,"['Attention', 'ENERGY', 'STAR', 'partners', 'Awards', 'program', 'begins', 'today', 'Learn', 'nominations']","[u'attent', u'energi', u'star', u'partner', u'award', u'program', u'begin', u'today', u'learn', u'nomin']",Attention ENERGY STAR partners Wards program begins today Learn nomination,0.0,0.0,Neutral,Neutral
1433,1433,1433,818917284706185216,0,1,2017-01-10 20:27:50,Find the most energy-efficient lighting products at,[],"['https://t.co/EHiO3rdeG6', 'https://t.co/r3EVFtgBMF']",Find energy efficient lighting products,"['Find', 'energy', 'efficient', 'lighting', 'products']","[u'find', u'energi', u'effici', u'light', u'product']",Mind energy efficient lighting products,0.0,0.0,Neutral,Neutral
1434,1434,1434,818821232946741248,6,0,2017-01-10 14:06:09,: How to Survive Winter Without Breaking the Bank //,['#EnergySource'],"['https://t.co/rV0T1rM4hm', 'https://t.co/1ftbO\xe2\x80\xa6']",Survive Winter Without Breaking Bank,"['Survive', 'Winter', 'Without', 'Breaking', 'Bank']","[u'surviv', u'winter', u'without', u'break', u'bank']",Survive Winter Without Breaking Bank,0.0,0.0,Neutral,Neutral
1435,1435,1435,818814337544581120,0,0,2017-01-10 13:38:45,We have more tips on keeping the heat in your home this winter 1d,[],"['https://t.co/Gu2xtCqMne', 'https://t.co/MQ0ZTHa3']",tips keeping heat home winter 1d,"['tips', 'keeping', 'heat', 'home', 'winter', '1d']","[u'tip', u'keep', u'heat', u'home', u'winter', '1d']",tips keeping heat home winter d,0.0,0.0,Neutral,Neutral
1436,1436,1436,818563335717289984,4,2,2017-01-09 21:01:22,if you own at least one certified product! Look for this logo and you’ll know!,['#ENERGYSTARCanada'],['https://t.co/WACEM6rJab'],least one certified product Look logo know,"['least', 'one', 'certified', 'product', 'Look', 'logo', 'know']","[u'least', u'one', u'certifi', u'product', u'look', u'logo', u'know']",least one terrified product Took log know,-0.3,-0.3,Neutral,Neutral
1437,1437,1437,818487882809823232,2,3,2017-01-09 16:01:32,Feeling under the weather? Let us cheer you up w/ ways you can get rebates &amp; ! Click here:,['#savings'],"['https://t.co/WWxiVdvAoo', 'https://t.co/NhYAglV6bG']",Feeling weather Let us cheer ways get rebates amp Click,"['Feeling', 'weather', 'Let', 'us', 'cheer', 'ways', 'get', 'rebates', 'amp', 'Click']","[u'feel', u'weather', u'let', 'us', u'cheer', u'way', u'get', u'rebat', u'amp', u'click']",Feeling weather Met us cheer ways get rebates amp Click,0.0,0.0,Neutral,Neutral
1438,1438,1438,818125362622296064,1,6,2017-01-08 16:01:01,Cold air seeping in through doors &amp; windows? Cold basement? Book an energy evaluation to improve your comfort! DU 9,['#home'],"['https://t.co/7h0qvoeP', 'https://t.co/AgLdlA0Vq']",Cold air seeping doors amp windows Cold basement Book energy evaluation improve comfort DU,"['Cold', 'air', 'seeping', 'doors', 'amp', 'windows', 'Cold', 'basement', 'Book', 'energy', 'evaluation', 'improve', 'comfort', 'DU']","[u'cold', u'air', u'seep', u'door', u'amp', u'window', u'cold', u'basement', u'book', u'energi', u'evalu', u'improv', u'comfort', 'du']",Old air seeing doors amp windows Old basement Took energy evaluation improve comfort of,-0.6,0.1,Negative,Neutral
1439,1439,1439,817838436442902530,0,1,2017-01-07 21:00:52,Don’t go window shopping when you should be shopping for ENERGY STAR windows.,[],"['https://t.co/T7gQdlWdJE', 'https://t.co/WJvgwKngT3']",go window shopping shopping ENERGY STAR windows,"['go', 'window', 'shopping', 'shopping', 'ENERGY', 'STAR', 'windows']","['go', u'window', u'shop', u'shop', u'energi', u'star', u'window']",go window shopping shopping ENERGY STAR windows,0.0,0.0,Neutral,Neutral
1440,1440,1440,817762989638111235,1,3,2017-01-07 16:01:04,Winter is the best excuse to cozy up in bed &amp; watch movies all day. Relax &amp; save energy with a certified TV! c,[],"['https://t.co/UUmLC6bOM', 'https://t.co/LNUE81xmHe']",Winter best excuse cozy bed amp watch movies day Relax amp save energy certified TV,"['Winter', 'best', 'excuse', 'cozy', 'bed', 'amp', 'watch', 'movies', 'day', 'Relax', 'amp', 'save', 'energy', 'certified', 'TV']","[u'winter', u'best', u'excus', u'cozi', u'bed', u'amp', u'watch', u'movi', u'day', u'relax', u'amp', u'save', u'energi', u'certifi', 'tv']",Winter best excuse copy bed amp watch moves day Relax amp save energy terrified of,0.25,0.475,Neutral,Positive
1441,1441,1441,817476195495399424,1,2,2017-01-06 21:01:27,"Only heat up the water you need, when you need it. Purchase an certified tankless water heater to &amp; energy!","['#ENERGYSTARCanada', '#SaveMoney']",['https://t.co/lCxbAdIseO'],heat water need need Purchase certified tankless water heater amp energy,"['heat', 'water', 'need', 'need', 'Purchase', 'certified', 'tankless', 'water', 'heater', 'amp', 'energy']","[u'heat', u'water', u'need', u'need', u'purchas', u'certifi', u'tankless', u'water', u'heater', u'amp', u'energi']",heat water need need Purchase terrified thankless water theater amp energy,0.0,0.0,Neutral,Neutral
1442,1442,1442,817400776184229888,2,1,2017-01-06 16:01:46,Nice fridge! But is it certified? Your bank account wants to know. Uc,"['#ENERGYSTARCanada', '#Savings']","['https://t.co/OeRE0zJu6i', 'https://t.co/J15X9B3o']",Nice fridge certified bank account wants know Uc,"['Nice', 'fridge', 'certified', 'bank', 'account', 'wants', 'know', 'Uc']","[u'nice', u'fridg', u'certifi', u'bank', u'account', u'want', u'know', 'uc']",Vice fridge terrified bank account wants know C,0.4,0.2,Positive,Neutral
1443,1443,1443,817113569967869953,2,1,2017-01-05 21:00:30,ENERGY STAR is the mark of which high-efficiency products in Canada?,[],[],ENERGY STAR mark high efficiency products Canada,"['ENERGY', 'STAR', 'mark', 'high', 'efficiency', 'products', 'Canada']","[u'energi', u'star', u'mark', u'high', u'effici', u'product', u'canada']",ENERGY STAR mark high efficiency products Canada,0.16,0.16,Neutral,Neutral
1444,1444,1444,817038392810700800,0,3,2017-01-05 16:01:47,heating costs are some of the most eensive bills to pay throughout the year? by purchasing certified heating equipment. 0,"['#DYK', '#SaveMoney']",['https://t.co/dpi40jnkf'],heating costs eensive bills pay throughout year purchasing certified heating equipment,"['heating', 'costs', 'eensive', 'bills', 'pay', 'throughout', 'year', 'purchasing', 'certified', 'heating', 'equipment']","[u'heat', u'cost', u'eensiv', u'bill', u'pay', u'throughout', u'year', u'purchas', u'certifi', u'heat', u'equip']",heating costs pensive bills pay throughout year purchasing terrified heating equipment,0.0,0.0,Neutral,Neutral
1445,1445,1445,816751457991069697,1,2,2017-01-04 21:01:36,is the easy way to help fight climate change. Choose to make an impact! 0,"['#EnergyEfficiency', '#ENERGYSTARCanada']","['https://t.co/SpKTrWypvI', 'https://t.co/VmL7uXLPq']",easy way help fight climate change Choose make impact,"['easy', 'way', 'help', 'fight', 'climate_change', 'Choose', 'make', 'impact']","[u'easi', u'way', u'help', u'fight', u'climate_chang', u'choos', u'make', u'impact']",easy way help fight climate change Choose make impact,0.43333333333333335,0.43333333333333335,Positive,Positive
1446,1446,1446,816733857085005824,11,0,2017-01-04 19:51:40,: raises minimum standards for household appliances and commercial equipment https…,"['#GoC', '#EnergyEfficiency']",['https://t.co/wc2v8yE9Ws'],raises minimum standards household appliances commercial equipment,"['raises', 'minimum', 'standards', 'household', 'appliances', 'commercial', 'equipment']","[u'rais', u'minimum', u'standard', u'household', u'applianc', u'commerci', u'equip']",raises minimum standards household appliances commercial equipment,0.0,0.0,Neutral,Neutral
1447,1447,1447,816721275439681536,3,4,2017-01-04 19:01:40,Heading south on vacation soon? Unplug as many devices as possible to save energy when you are away.,['#WinterTips'],"['https://t.co/ljNNQ2dcs3', 'https://t.co/QufkynFoCZ']",Heading south vacation soon Unplug many devices possible save energy away,"['Heading', 'south', 'vacation', 'soon', 'Unplug', 'many', 'devices', 'possible', 'save', 'energy', 'away']","[u'head', u'south', u'vacat', u'soon', u'unplug', u'mani', u'devic', u'possibl', u'save', u'energi', u'away']",Leading south vacation soon Plug many devices possible save energy away,0.25,0.25,Neutral,Neutral
1448,1448,1448,816707348014235653,0,1,2017-01-04 18:06:20,Follow this link for more information on light fixtures! d,['#ENERGYSTARCanada'],"['https://t.co/nPNtlE6mNg', 'https://t.co/97rY9ZJ1I']",Follow link information light fixtures,"['Follow', 'link', 'information', 'light', 'fixtures']","[u'follow', u'link', u'inform', u'light', u'fixtur']",Follow link information light fixture,0.4,0.4,Positive,Positive
1449,1449,1449,816693091554000896,0,0,2017-01-04 17:09:41,We see ENERGY STAR ! Inform yourself on our HVAC products here:,['#savings'],"['https://t.co/6oMHuqwt2v', 'https://t.co/L6CfEVYfGE']",see ENERGY STAR Inform HVAC products,"['see', 'ENERGY', 'STAR', 'Inform', 'HVAC', 'products']","[u'see', u'energi', u'star', u'inform', u'hvac', u'product']",see ENERGY STAR Inform HVAC products,0.0,0.0,Neutral,Neutral
1450,1450,1450,816675999291150336,0,4,2017-01-04 16:01:45,"Tired of hand-washing dishes? A certified dishwasher saves time, water, money &amp; energy!",['#EnergyEfficiency'],"['https://t.co/JU8Incfrfr', 'https://t.co/HMeqezbtDB']",Tired hand washing dishes certified dishwasher saves time water money amp energy,"['Tired', 'hand', 'washing', 'dishes', 'certified', 'dishwasher', 'saves', 'time', 'water', 'money', 'amp', 'energy']","[u'tire', u'hand', u'wash', u'dish', u'certifi', u'dishwash', u'save', u'time', u'water', u'money', u'amp', u'energi']",Tired hand washing dishes terrified dishwasher saves time water money amp energy,-0.4,-0.4,Negative,Negative
1451,1451,1451,816389042468225025,0,2,2017-01-03 21:01:30,A home is the largest purchase most of us will make. Choose to save money &amp; energy!,"['#ENERGYSTARCanada', '#Savings']","['https://t.co/0rEUeNorfi', 'https://t.co/mPTDSX5Zag']",home largest purchase us make Choose save money amp energy,"['home', 'largest', 'purchase', 'us', 'make', 'Choose', 'save', 'money', 'amp', 'energy']","[u'home', u'largest', u'purchas', 'us', u'make', u'choos', u'save', u'money', u'amp', u'energi']",home largest purchase us make Choose save money amp energy,0.0,0.0,Neutral,Neutral
1452,1452,1452,816313577078452224,1,2,2017-01-03 16:01:37,Low on cash because of X-mas? Let us help you! Visit 9 to learn how you can save money &amp; energy!,['#ENERGYSTARCanada'],"['https://t.co/5udR7F5DX', 'https://t.co/jbk8a9hVrv']",Low cash mas Let us help Visit learn save money amp energy,"['Low', 'cash', 'mas', 'Let', 'us', 'help', 'Visit', 'learn', 'save', 'money', 'amp', 'energy']","[u'low', u'cash', u'mas', u'let', 'us', u'help', u'visit', u'learn', u'save', u'money', u'amp', u'energi']",Now cash was Met us help Visit learn save money amp energy,0.0,0.0,Neutral,Neutral
1453,1453,1453,816026561581383680,3,3,2017-01-02 21:01:07,Most Efficient is in effect! See this year’s Most Efficient products!,['#ENERGYSTARCanada'],"['https://t.co/6eIrQ74nS3', 'https://t.co/fEFzU3FOjZ']",Efficient effect See Efficient products,"['Efficient', 'effect', 'See', 'Efficient', 'products']","[u'effici', u'effect', u'see', u'effici', u'product']",Efficient effect See Efficient products,0.0,0.0,Neutral,Neutral
1454,1454,1454,815996392346882048,3,2,2017-01-02 19:01:15,Don’t throw away that old tooth brush! Save it to keep your clothes dryer working smoothly,['#WinterTips'],"['https://t.co/B0k0DzCPaP', 'https://t.co/KX3iFwdwbr']",throw away old tooth brush Save keep clothes dryer working smoothly,"['throw', 'away', 'old', 'tooth', 'brush', 'Save', 'keep', 'clothes', 'dryer', 'working', 'smoothly']","[u'throw', u'away', u'old', u'tooth', u'brush', u'save', u'keep', u'cloth', u'dryer', u'work', u'smooth']",throw away old tooth brush Have keep clothes dwyer working smoothly,0.25,0.25,Neutral,Neutral
1455,1455,1455,815951102382370816,1,0,2017-01-02 16:01:17,LED lights use % less energy &amp; last x longer? Make the switch to save more energy!,['#DYK'],"['https://t.co/gGTvNFpZaJ', 'https://t.co/RwPj9yAWtX']",LED lights use less energy amp last longer Make switch save energy,"['LED', 'lights', 'use', 'less', 'energy', 'amp', 'last', 'longer', 'Make', 'switch', 'save', 'energy']","[u'led', u'light', u'use', u'less', u'energi', u'amp', u'last', u'longer', u'make', u'switch', u'save', u'energi']",LED lights use less energy amp last longer Take switch save energy,-0.08333333333333333,-0.08333333333333333,Neutral,Neutral
1456,1456,1456,815664119269429248,0,0,2017-01-01 21:00:54,Be green this year! Choose ENERGY STAR-certified windows &amp; doors to save you % on your utility bills. Wow!,[],"['https://t.co/wocqP2oO2L', 'https://t.co/3Mk939t0yT']",green year Choose ENERGY STAR certified windows amp doors save utility bills Wow,"['green', 'year', 'Choose', 'ENERGY', 'STAR', 'certified', 'windows', 'amp', 'doors', 'save', 'utility', 'bills', 'Wow']","[u'green', u'year', u'choos', u'energi', u'star', u'certifi', u'window', u'amp', u'door', u'save', u'util', u'bill', u'wow']",green year Choose ENERGY STAR terrified windows amp doors save utility bills Now,-0.05,-0.2,Neutral,Neutral
1457,1457,1457,815635597436055553,13,0,2017-01-01 19:07:34,: Make it your resolution to be more in !,"['#NYE', '#EnergyEfficient', '#WinterTips']","['https://t.co/s1zvsAHF9G', 'https://t.co/mrWF161qpg']",Make resolution,"['Make', 'resolution']","[u'make', u'resolut']",Take resolution,0.0,0.0,Neutral,Neutral
1458,1458,1458,815588674167570432,0,0,2017-01-01 16:01:07,! wishes you and your family a safe and happy New Year!,"['#HappyNewYear', '#ENERGYSTARCanada']",['https://t.co/aUjf22J98r'],wishes family safe happy New Year,"['wishes', 'family', 'safe', 'happy', 'New', 'Year']","[u'wish', u'famili', u'safe', u'happi', u'new', u'year']",wishes family safe happy New Dear,0.4787878787878788,0.4787878787878788,Positive,Positive
1459,1459,1459,815301739201130496,2,4,2016-12-31 21:00:56,Cooking for your New Year’s Eve party tonight? Keep the oven door shut to save % more energy. Find more tips here: 2c,[],"['https://t.co/YZGiQftE', 'https://t.co/01fjYUCBnT']",Cooking New Eve party tonight Keep oven door shut save energy Find tips 2c,"['Cooking', 'New', 'Eve', 'party', 'tonight', 'Keep', 'oven', 'door', 'shut', 'save', 'energy', 'Find', 'tips', '2c']","[u'cook', u'new', u'eve', u'parti', u'tonight', u'keep', u'oven', u'door', u'shut', u'save', u'energi', u'find', u'tip', '2c']",Looking New Ve party tonight Deep oven door shut save energy Mind tips c,0.13636363636363635,0.06818181818181818,Neutral,Neutral
1460,1460,1460,815226313053270016,0,2,2016-12-31 16:01:13,Make it your New Year’s resolution to retire your old refrigerator and save money with a new certified model. u,[],"['https://t.co/5RHe4423Jm', 'https://t.co/CkUGwoik4']",Make New resolution retire old refrigerator save money new certified model,"['Make', 'New', 'resolution', 'retire', 'old', 'refrigerator', 'save', 'money', 'new', 'certified', 'model']","[u'make', u'new', u'resolut', u'retir', u'old', u'refriger', u'save', u'money', u'new', u'certifi', u'model']",Take New resolution retire old refrigerator save money new terrified model,0.12424242424242422,0.12424242424242422,Neutral,Neutral
1461,1461,1461,814863937523032068,1,2,2016-12-30 16:01:16,Would you like to reduce your heating energy costs? Choose a certified tankless water heater. Find out more!,[],"['https://t.co/DB3Z9T9zdR', 'https://t.co/tyA7ufDBw6']",Would like reduce heating energy costs Choose certified tankless water heater Find,"['Would', 'like', 'reduce', 'heating', 'energy', 'costs', 'Choose', 'certified', 'tankless', 'water', 'heater', 'Find']","[u'would', u'like', u'reduc', u'heat', u'energi', u'cost', u'choos', u'certifi', u'tankless', u'water', u'heater', u'find']",Would like reduce heating energy costs Choose terrified thankless water theater Mind,0.0,0.0,Neutral,Neutral
1462,1462,1462,814577103819706369,0,3,2016-12-29 21:01:30,Hot water ran out in the shower after shovelling? Purchase a certified water heater for tankless hot water!,[],"['https://t.co/Mj6EO6h7WO', 'https://t.co/faCSeGPt8w']",Hot water ran shower shovelling Purchase certified water heater tankless hot water,"['Hot', 'water', 'ran', 'shower', 'shovelling', 'Purchase', 'certified', 'water', 'heater', 'tankless', 'hot', 'water']","[u'hot', u'water', u'ran', u'shower', u'shovel', u'purchas', u'certifi', u'water', u'heater', u'tankless', u'hot', u'water']",Not water ran shower shelling Purchase terrified water theater thankless hot water,0.25,0.25,Neutral,Neutral
