owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
"{""username"":""voyage_with_us"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21294370_479001805816445_6100246804761149440_n.jpg"",""id"":""5483976487""}",1501720143,1.79e+16,2017-08-02_16-21-36,Merci beaucoup .canada ï¸,[],[],Merci beaucoup canada,"['Merci', 'beaucoup', 'canada']","[u'merci', u'beaucoup', u'canada']",Merci beaucoup canada,0.0,0.0,Neutral,Neutral,Merci beaucoup @parcs.canada ðŸ˜Šâ¤ï¸,0.2,positive
"{""username"":""_area416"",""profile_pic_url"":""https://instagram.fadl2-1.fna.fbcdn.net/t51.2885-19/11906329_960233084022564_1448528159_a.jpg"",""id"":""2961811988""}",1501718555,1.79e+16,2017-08-02_16-21-36,Wow,[],[],Wow,['Wow'],[u'wow'],Now,0.1,0.0,Neutral,Neutral,Wow,0.0,neutral
"{""username"":""esteban.photo.btz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18513772_455531614798947_8826474843470823424_a.jpg"",""id"":""5477436430""}",1501852356,1.79e+16,2017-08-03_16-38-16,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ“¸ðŸ‘Œ,0.0,neutral
"{""username"":""tomcochrane"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20184494_152968635258463_2837598666703765504_a.jpg"",""id"":""243277""}",1502057165,1.79e+16,2017-08-06_14-45-31,Merci!,[],[],Merci,['Merci'],[u'merci'],Merci,0.0,0.0,Neutral,Neutral,Merci!,0.375,positive
"{""username"":""k_wicksy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14701313_1286502528039523_8034592262610485248_a.jpg"",""id"":""40781886""}",1502150330,1.79e+16,2017-08-07_16-43-31,Thanks for the share .canada please tag me in the photo! Appreciate it.,[],[],Thanks share canada please tag photo Appreciate,"['Thanks', 'share', 'canada', 'please', 'tag', 'photo', 'Appreciate']","[u'thank', u'share', u'canada', u'pleas', u'tag', u'photo', u'appreci']",Thanks share canada please tag photo Appreciate,0.2,0.2,Neutral,Neutral,Thanks for the share @parcs.canada ðŸ™ðŸ¼ please tag me in the photo! Appreciate it.,0.0,neutral
"{""username"":""arcenluciel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25007343_544855412531706_990894803963084800_n.jpg"",""id"":""3474024121""}",1502238524,1.79e+16,2017-08-08_16-02-38,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ˜,0.0,neutral
"{""username"":""newynn"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18809337_445906635777137_3637535372101025792_a.jpg"",""id"":""1735160885""}",1502342332,1.79e+16,2017-08-09_14-27-00,top !,[],[],top,['top'],[u'top'],top,0.5,0.5,Positive,Positive,top !,0.0,neutral
"{""username"":""world_traveler_dz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25009573_172370263358409_4750898930831589376_n.jpg"",""id"":""5744800561""}",1502314783,1.79e+16,2017-08-09_14-27-00,TrÃ¨s professionnel,[],[],professionnel,['professionnel'],[u'professionnel'],professional,0.0,0.1,Neutral,Neutral,TrÃ¨s professionnel,0.2,positive
"{""username"":""zenzoneofficial"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25014779_157905384834085_3825472734268227584_n.jpg"",""id"":""504515644""}",1502314114,1.79e+16,2017-08-09_14-27-00,very cool.,[],[],cool,['cool'],[u'cool'],cool,0.35,0.35,Positive,Positive,very cool.,0.0,neutral
"{""username"":""snapysam"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11887154_1476278692696390_1321879897_a.jpg"",""id"":""44375301""}",1502409846,1.79e+16,2017-08-10_17-03-06,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ‘Œ,0.0,neutral
"{""username"":""thejaimeslater"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18382061_457893811213797_1126486354562121728_a.jpg"",""id"":""1403831313""}",1503313177,1.79e+16,2017-08-11_15-53-15,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ’–,0.0,neutral
"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1502506488,1.79e+16,2017-08-11_15-53-15,Beautiful nature of canada,[],[],Beautiful nature canada,"['Beautiful', 'nature', 'canada']","[u'beauti', u'natur', u'canada']",Beautiful nature canada,0.85,0.85,Positive,Positive,Beautiful nature of canada,0.25,positive
"{""username"":""mrmariokeil"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18381773_1957603344468846_3220931773546364928_a.jpg"",""id"":""397801851""}",1502492114,1.79e+16,2017-08-11_15-53-15,"Nice shot, love the vibe",[],[],Nice shot love vibe,"['Nice', 'shot', 'love', 'vibe']","[u'nice', u'shot', u'love', u'vibe']",Vice shot love vice,0.55,0.5,Positive,Positive,"Nice shot, love the vibe",0.0,neutral
"{""username"":""roarloudcat"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13118335_1683380171936078_1138851555_a.jpg"",""id"":""1794388156""}",1503786013,1.79e+16,2017-08-13_16-22-54,Dream destination for us! Frank's grandparents were born there!,[],[],Dream destination us Frank grandparents born,"['Dream', 'destination', 'us', 'Frank', 'grandparents', 'born']","[u'dream', u'destin', 'us', u'frank', u'grandpar', u'born']",Dream destination us Rank grandparents born,0.0,-0.8,Neutral,Negative,Dream destination for us! Frank's grandparents were born there!,0.0,neutral
"{""username"":""parcs.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19424984_179461979254361_6970625818535919616_n.jpg"",""id"":""4141034395""}",1502737263,1.79e+16,2017-08-13_16-22-54,".ca Thank you for flagging, we've fixed it now! Apologies for the confusion.",[],[],ca Thank flagging fixed Apologies confusion,"['ca', 'Thank', 'flagging', 'fixed', 'Apologies', 'confusion']","['ca', u'thank', u'flag', u'fix', u'apolog', u'confus']",ca Thank flagging fixed Apologies confusion,0.1,0.1,Neutral,Neutral,"@schoolpost.ca Thank you for flagging, we've fixed it now! Apologies for the confusion. ðŸ˜Š",0.0,neutral
"{""username"":""charlotte.soleil"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23596451_261619714364369_1911655781279727616_n.jpg"",""id"":""4213258255""}",1502692090,1.79e+16,2017-08-13_16-22-54,Magnifique...,[],[],Magnifique,['Magnifique'],[u'magnifiqu'],Magnifique,0.0,0.0,Neutral,Neutral,Magnifique...,1.0,positive
"{""username"":""schoolpost.ca"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25021583_935908443216511_8051536999514898432_n.jpg"",""id"":""10504602""}",1502666895,1.79e+16,2017-08-13_16-22-54,Really nice picture! I wish I took that . ( you must have the wrong photo credit ),[],[],Really nice picture wish took must wrong photo credit,"['Really', 'nice', 'picture', 'wish', 'took', 'must', 'wrong', 'photo', 'credit']","[u'realli', u'nice', u'pictur', u'wish', u'took', u'must', u'wrong', u'photo', u'credit']",Really nice picture wish took must wrong photo credit,0.05,0.05,Neutral,Neutral,Really nice picture! I wish I took that ðŸ˜‰. ( you must have the wrong photo credit ),0.0,neutral
"{""username"":""burkebryant"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17438481_140822863111377_904765015867785216_a.jpg"",""id"":""3140107955""}",1502845477,1.79e+16,2017-08-15_16-50-10,Excellent,[],[],Excellent,['Excellent'],[u'excel'],Excellent,1.0,1.0,Positive,Positive,Excellent :),0.5,positive
"{""username"":""vero.tardif"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15624961_1898237120397739_5620743564775391232_a.jpg"",""id"":""1289865909""}",1502941876,1.79e+16,2017-08-16_16-46-47,faut y aller !!!,[],[],faut aller,"['faut', 'aller']","[u'faut', u'aller']",faut alter,0.0,0.0,Neutral,Neutral,ðŸ˜ðŸ˜µ faut y aller @hiiiiip !!!,0.0,neutral
"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1502938654,1.79e+16,2017-08-16_16-46-47,Beautiful nature,[],[],Beautiful nature,"['Beautiful', 'nature']","[u'beauti', u'natur']",Beautiful nature,0.85,0.85,Positive,Positive,Beautiful nature,0.25,positive
"{""username"":""cathie_giguere"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23594568_1505183646196730_6309151389813571584_n.jpg"",""id"":""204620551""}",1503149971,1.79e+16,2017-08-18_18-10-38,Wow ! .dugal,[],[],Wow dugal,"['Wow', 'dugal']","[u'wow', u'dugal']",Now dual,0.1,0.0,Neutral,Neutral,Wow ! ðŸ˜ðŸ˜ðŸ˜ðŸ˜ @ad.dugal,0.0,neutral
"{""username"":""aymeric_picot"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21227091_1514427581977661_972928878454505472_a.jpg"",""id"":""332183077""}",1503118510,1.79e+16,2017-08-18_18-10-38,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ˜ðŸ‘ŒðŸ“¸,0.0,neutral
"{""username"":""cathie_giguere"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23594568_1505183646196730_6309151389813571584_n.jpg"",""id"":""204620551""}",1503232954,1.79e+16,2017-08-19_15-41-42,.dugal Terre Neuve,[],[],dugal Terre Neuve,"['dugal', 'Terre', 'Neuve']","[u'dugal', u'terr', u'neuv']",dual Were Nerve,0.0,0.0,Neutral,Neutral,@ad.dugal Terre Neuve,0.1,positive
"{""username"":""randoquebec"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20479001_260359021125021_8008175121363632128_a.jpg"",""id"":""5667264927""}",1503184195,1.79e+16,2017-08-19_15-41-42,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ˜ðŸ˜,0.0,neutral
"{""username"":""floplat_travel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13116817_580044222175643_385325265_a.jpg"",""id"":""272557215""}",1504000088,1.79e+16,2017-08-22_15-53-04,Magnifique,[],[],Magnifique,['Magnifique'],[u'magnifiqu'],Magnifique,0.0,0.0,Neutral,Neutral,Magnifique ðŸ˜,1.0,positive
"{""username"":""lyne.malo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11312177_825212597572513_1934371928_a.jpg"",""id"":""1928498914""}",1503590400,1.79e+16,2017-08-22_15-53-04,Le plus beau Parc,[],[],plus beau Parc,"['plus', 'beau', 'Parc']","[u'plus', u'beau', u'parc']",plus beau Arc,0.0,0.0,Neutral,Neutral,Le plus beau Parc ðŸ˜,1.0,positive
"{""username"":""_area416"",""profile_pic_url"":""https://instagram.fcgk1-1.fna.fbcdn.net/t51.2885-19/11906329_960233084022564_1448528159_a.jpg"",""id"":""2961811988""}",1503453003,1.79e+16,2017-08-22_15-53-04,ï¸ðŸ‡¨ðŸ‡¦,[],[],,[],[],,0.0,0.0,Neutral,Neutral,â¤ï¸ðŸ‡¨ðŸ‡¦,0.0,neutral
"{""username"":""zohaib_parvez"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18722025_1821170974763977_3171195450963263488_a.jpg"",""id"":""268533687""}",1503743780,1.79e+16,2017-08-25_16-01-28,Beautiful,[],[],Beautiful,['Beautiful'],[u'beauti'],Beautiful,0.85,0.85,Positive,Positive,Beautiful,0.0,neutral
"{""username"":""david.schwarz.photography"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19984901_1952158991697534_7018346757780144128_a.jpg"",""id"":""5722715417""}",1503702202,1.79e+16,2017-08-25_16-01-28,Amazing photo!!,[],[],Amazing photo,"['Amazing', 'photo']","[u'amaz', u'photo']",Amazing photo,0.6,0.6,Positive,Positive,Amazing photo!! ðŸ˜,0.0,neutral
"{""username"":""mrmariokeil"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18381773_1957603344468846_3220931773546364928_a.jpg"",""id"":""397801851""}",1503786540,1.79e+16,2017-08-26_15-06-35,Great one,[],[],Great one,"['Great', 'one']","[u'great', u'one']",Great one,0.8,0.8,Positive,Positive,Great one ðŸ‘ŒðŸ»,0.0,neutral
"{""username"":""roarloudcat"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13118335_1683380171936078_1138851555_a.jpg"",""id"":""1794388156""}",1503786128,1.79e+16,2017-08-26_15-06-35,Meri beaucoup We loved our time on the islands!,[],[],Meri beaucoup loved time islands,"['Meri', 'beaucoup', 'loved', 'time', 'islands']","[u'meri', u'beaucoup', u'love', u'time', u'island']",Peri beaucoup loved time islands,0.7,0.7,Positive,Positive,Meri beaucoup ðŸ’™ We loved our time on the islands!,0.125,positive
"{""username"":""sarah.nenette"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10311302_938066859555423_1720205333_a.jpg"",""id"":""634225069""}",1503963117,1.79e+16,2017-08-28_15-27-46,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ˜,0.0,neutral
"{""username"":""miki.priore"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18723171_445235619162087_4371203918986739712_a.jpg"",""id"":""251724455""}",1504139782,1.79e+16,2017-08-29_18-08-58,Nice pic !,[],[],Nice pic,"['Nice', 'pic']","[u'nice', u'pic']",Vice pick,0.6,0.0,Positive,Neutral,Nice pic ! ðŸ‘ðŸ»,0.0,neutral
"{""username"":""taniamarcy03"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21435994_259709047872204_5193071062404825088_a.jpg"",""id"":""4673854033""}",1504137659,1.79e+16,2017-08-30_14-08-02,TrÃ¨s bel endroit!,[],[],bel endroit,"['bel', 'endroit']","[u'bel', u'endroit']",be adroit,0.0,0.0,Neutral,Neutral,TrÃ¨s bel endroit!,0.5,positive
"{""username"":""exploration_legacy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21435505_1888884621136737_3503728311694000128_a.jpg"",""id"":""2125966283""}",1504130846,1.79e+16,2017-08-30_14-08-02,Nice,[],[],Nice,['Nice'],[u'nice'],Vice,0.6,0.0,Positive,Neutral,Nice :),0.5,positive
"{""username"":""vladizlov"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19379777_126379414615561_5420914675116146688_a.jpg"",""id"":""1454327798""}",1504130328,1.79e+16,2017-08-30_14-08-02,Keep going)It`s cool),[],[],Keep going cool,"['Keep', 'going', 'cool']","[u'keep', u'go', u'cool']",Deep going cool,0.35,0.175,Positive,Neutral,Keep going)It`s cool),0.0,neutral
"{""username"":""purple_wrx"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16583337_254820078277098_8970566319032238080_a.jpg"",""id"":""269171184""}",1504128155,1.79e+16,2017-08-30_14-08-02,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@verofaucon,0.0,neutral
"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1504236692,1.79e+16,2017-08-31_18-09-59,Beautiful nature,[],[],Beautiful nature,"['Beautiful', 'nature']","[u'beauti', u'natur']",Beautiful nature,0.85,0.85,Positive,Positive,Beautiful nature,0.25,positive
"{""username"":""mageoli"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11378257_1747696978790656_804944191_a.jpg"",""id"":""1396255934""}",1504744595,1.79e+16,2017-09-01_18-19-11,Nous y sommes prÃ©sentement.,[],[],Nous sommes sentement,"['Nous', 'sommes', 'sentement']","[u'nous', u'somm', u'sentement']",Vous sommes sentiment,0.0,0.0,Neutral,Neutral,Nous y sommes prÃ©sentement.,0.0,neutral
"{""username"":""mariejoellep"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17493678_1851088141779759_3104092891975254016_a.jpg"",""id"":""49322626""}",1504439226,1.79e+16,2017-09-02_18-44-41,Wow,[],[],Wow,['Wow'],[u'wow'],Now,0.1,0.0,Neutral,Neutral,Wow ðŸ˜,0.0,neutral
"{""username"":""easyvegans"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23966785_1626814330674631_9059038440556855296_n.jpg"",""id"":""1988529050""}",1504705617,1.79e+16,2017-09-05_17-56-39,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ‘Œ,0.0,neutral
"{""username"":""yoginiabroad"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21296820_274352393059532_4902777658842021888_a.jpg"",""id"":""5914542119""}",1504659643,1.79e+16,2017-09-05_17-56-39,"J'adore le parc Fundy. Plusieurs aventures de camping on pris place ici, ainsi que beaucoup d'eloration sur les sentiers de randonnÃ©e",[],[],adore le parc Fundy Plusieurs aventures de camping pris place ici ainsi que beaucoup eloration sur les sentiers de,"['adore', 'le', 'parc', 'Fundy', 'Plusieurs', 'aventures', 'de', 'camping', 'pris', 'place', 'ici', 'ainsi', 'que', 'beaucoup', 'eloration', 'sur', 'les', 'sentiers', 'de']","[u'ador', 'le', u'parc', u'fundi', u'plusieur', u'aventur', 'de', u'camp', u'pris', u'place', u'ici', u'ainsi', u'que', u'beaucoup', u'elor', u'sur', u'les', u'sentier', 'de']",adore le part Funds Plusieurs adventures de camping paris place ici anti que beaucoup elevation sur les settlers de,0.0,0.0,Neutral,Neutral,"J'adore le parc Fundy. Plusieurs aventures de camping on pris place ici, ainsi que beaucoup d'exploration sur les sentiers de randonnÃ©e",0.3,positive
"{""username"":""utopiantravel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17126870_164871317356126_8129536573432659968_a.jpg"",""id"":""4778410580""}",1504835323,1.79e+16,2017-09-06_18-06-28,Damn !,[],[],Damn,['Damn'],[u'damn'],Damn,0.0,0.0,Neutral,Neutral,Damn !,0.0,neutral
"{""username"":""imagesofthisandthat"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11809966_1667536763460051_1409018469_a.jpg"",""id"":""465053""}",1504835383,1.79e+16,2017-09-07_16-25-29,Beautiful shot!,[],[],Beautiful shot,"['Beautiful', 'shot']","[u'beauti', u'shot']",Beautiful shot,0.85,0.85,Positive,Positive,Beautiful shot! ðŸ˜ðŸ‘ðŸ˜ðŸ‘,0.0,neutral
"{""username"":""montry75"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11259366_478794475631726_1967358494_a.jpg"",""id"":""1060633""}",1504835288,1.79e+16,2017-09-07_16-25-29,Merci .canada !,[],[],Merci canada,"['Merci', 'canada']","[u'merci', u'canada']",Merci canada,0.0,0.0,Neutral,Neutral,Merci @parcs.canada !,0.375,positive
"{""username"":""swiss_id"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19764623_1910776542503487_796557446603603968_a.jpg"",""id"":""5681599044""}",1505012588,1.79e+16,2017-09-08_19-04-51,"Un parc magnifique, mais extrÃªmement dommage qu'il n'y aucune ""dump station"" entre Revelstoke et Golden. N'ayant pas prÃ©vu cela nous avons dÃ» continuer notre route jusqu'Ã  Golden pour passer la nuit",[],[],Un parc magnifique mais dommage qu il aucune dump station entre Revelstoke et Golden ayant pas vu cela nous avons continuer notre route jusqu Golden pour passer la nuit,"['Un', 'parc', 'magnifique', 'mais', 'dommage', 'qu', 'il', 'aucune', 'dump', 'station', 'entre', 'Revelstoke', 'et', 'Golden', 'ayant', 'pas', 'vu', 'cela', 'nous', 'avons', 'continuer', 'notre', 'route', 'jusqu', 'Golden', 'pour', 'passer', 'la', 'nuit']","['un', u'parc', u'magnifiqu', u'mai', u'dommag', 'qu', 'il', u'aucun', u'dump', u'station', u'entr', u'revelstok', 'et', u'golden', u'ayant', u'pas', 'vu', u'cela', u'nous', u'avon', u'continu', u'notr', u'rout', u'jusqu', u'golden', u'pour', u'passer', 'la', u'nuit']",In part magnifique mais damage qu il acute dump station enter Revelstoke et Golden amant pas ve cela nous among continued notre route just Golden pour passed la suit,0.3,0.4,Neutral,Positive,"Un parc magnifique, mais extrÃªmement dommage qu'il n'y aucune ""dump station"" entre Revelstoke et Golden. N'ayant pas prÃ©vu cela nous avons dÃ» continuer notre route jusqu'Ã  Golden pour passer la nuit ðŸ˜”",0.35,positive
