,Unnamed: 0,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,average_sentiment_score
139,139,12,1.56107e+18,"Climate change is one of the biggest challenges that Canada will face in the next years. Where do we begin? When it comes to defining Canada’s energy future, you can start by telling us your ideas at a part of setting the energy course for the next generation of Canadians!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/316f6191072e7605575b206e122ec7fb/5ADD9C73/t51.2885-15/e35/20181294_1406267616087563_3749026138920321024_n.jpg,BWqB6URAcqc,1,GraphImage,"[""genenergy""]",[],2017-07-17T10:51:43,[],False,2017-07-17_10-51-43,naturalresourcescanada,4211313612,,Climate change one biggest challenges Canada face next 150 years begin comes defining energy future start telling us ideas GenEnergy http www generationenergy ca part setting energy course next generation Canadians,"['Climate', 'change', 'one', 'biggest', 'challenges', 'Canada', 'face', 'next', '150', 'years', 'begin', 'comes', 'defining', 'energy', 'future', 'start', 'telling', 'us', 'ideas', 'GenEnergy', 'http', 'www', 'generationenergy', 'ca', 'part', 'setting', 'energy', 'course', 'next', 'generation', 'Canadians']","[u'climat', u'chang', u'one', u'biggest', u'challeng', u'canada', u'face', u'next', u'150', u'year', u'begin', u'come', u'defin', u'energi', u'futur', u'start', u'tell', 'us', u'idea', u'genenergi', u'http', u'www', u'generationenergi', 'ca', u'part', u'set', u'energi', u'cours', u'next', u'generat', u'canadian']","Climate change is one of the biggest challenges that Canada will face in the next 150 years. Where do we begin? When it comes to defining Canada’s energy future, you can start by telling us your ideas at #GenEnergy http://www.generationenergy.ca.Be a  part of setting the energy course for the next generation of Canadians!",Environmental,en,13,0.0
140,140,13,1.66465e+18,"“As Arctic nations, and neighbours, we are advancing innovative technology, making fundamental contributions to Earth science and dramatically enhancing our geoscientific knowledge.” – PS Rudd Parliamentary Secretary Kim Rudd delivers remarks at th Arctic Ocean Workshop in Ottawa, jointly hosted by NRCan, Global Affairs Canada and Fisheries and Oceans Canada....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/f39be66ed13a2a72474a8e1ec90f9e79/5AF8ACB9/t51.2885-15/e35/24846020_1759480127679771_6771197383037419520_n.jpg,BcaBpXVDLHb,0,GraphImage,"[""arcticscience"",""geoscience"",""thenorth"",""arcticocean""]",[],2017-12-07T07:49:55,[],False,2017-12-07_07-49-55,naturalresourcescanada,4211313612,,Arctic nations neighbours advancing innovative technology making fundamental contributions Earth science dramatically enhancing geoscientific knowledge PS Rudd nParliamentary Secretary Kim Rudd delivers remarks 9th Arctic Ocean Workshop Ottawa jointly hosted NRCan Global Affairs Canada Fisheries Oceans Canada ArcticScience GeoScience TheNorth ArcticOcean,"['Arctic', 'nations', 'neighbours', 'advancing', 'innovative', 'technology', 'making', 'fundamental', 'contributions', 'Earth', 'science', 'dramatically', 'enhancing', 'geoscientific', 'knowledge', 'PS', 'Rudd', 'nParliamentary', 'Secretary', 'Kim', 'Rudd', 'delivers', 'remarks', '9th', 'Arctic', 'Ocean', 'Workshop', 'Ottawa', 'jointly', 'hosted', 'NRCan', 'Global', 'Affairs', 'Canada', 'Fisheries', 'Oceans', 'Canada', 'ArcticScience', 'GeoScience', 'TheNorth', 'ArcticOcean']","[u'arctic', u'nation', u'neighbour', u'advanc', u'innov', u'technolog', u'make', u'fundament', u'contribut', u'earth', u'scienc', u'dramat', u'enhanc', u'geoscientif', u'knowledg', 'ps', u'rudd', u'nparliamentari', u'secretari', u'kim', u'rudd', u'deliv', u'remark', u'9th', u'arctic', u'ocean', u'workshop', u'ottawa', u'joint', u'host', u'nrcan', u'global', u'affair', u'canada', u'fisheri', u'ocean', u'canada', u'arcticsci', u'geoscienc', u'thenorth', u'arcticocean']","“As Arctic nations, and neighbours, we are advancing innovative technology, making fundamental contributions to Earth science and dramatically enhancing our geoscientific knowledge.” – PS Rudd \nParliamentary Secretary Kim Rudd delivers remarks at 9th Arctic Ocean Workshop in Ottawa, jointly hosted by NRCan, Global Affairs Canada and Fisheries and Oceans Canada.\n.\n.\n.\n#ArcticScience #GeoScience #TheNorth  #ArcticOcean",Environmental,en,13,0.0
141,141,13,1.65971e+18,"The Sensitive High Resolution Ion MicroProbe helped date the oldest rock in the world, the Acasta Gneiss",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b660f145b35930f7b462343970c50a0d/5AF3E7DE/t51.2885-15/e35/24254096_224706831402951_8631184604667052032_n.jpg,BcIeWowjO18,0,GraphImage,"[""gsc175""]",[],2017-11-30T12:14:26,[],False,2017-11-30_12-14-26,naturalresourcescanada,4211313612,,Sensitive High Resolution Ion MicroProbe helped date oldest rock world Acasta Gneiss GSC175,"['Sensitive', 'High', 'Resolution', 'Ion', 'MicroProbe', 'helped', 'date', 'oldest', 'rock', 'world', 'Acasta', 'Gneiss', 'GSC175']","[u'sensit', u'high', u'resolut', u'ion', u'microprob', u'help', u'date', u'oldest', u'rock', u'world', u'acasta', u'gneiss', u'gsc175']","The Sensitive High Resolution Ion MicroProbe helped date the oldest rock in the world, the Acasta Gneiss #GSC175",Environmental,en,13,0.0
142,142,13,1.65316e+18,"By the mid-90s, diamond eloration activity in Canada eloded, particularly in the Canadian Arctic",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4a4f8f4ebd753aa1eb52a427ad53e37b/5ADD3DF5/t51.2885-15/e35/23824827_298359853987473_1394457073625858048_n.jpg,BbxOCtDjwG4,0,GraphImage,"[""gsc175""]",[],2017-11-21T11:29:23,[],False,2017-11-21_11-29-23,naturalresourcescanada,4211313612,,mid 90s diamond exploration activity Canada exploded particularly Canadian Arctic GSC175,"['mid', '90s', 'diamond', 'exploration', 'activity', 'Canada', 'exploded', 'particularly', 'Canadian', 'Arctic', 'GSC175']","[u'mid', u'90s', u'diamond', u'explor', u'activ', u'canada', u'explod', u'particular', u'canadian', u'arctic', u'gsc175']","By the mid-90s, diamond exploration activity in Canada exploded, particularly in the Canadian Arctic #GSC175",Economical,en,13,0.0
143,143,12,1.67058e+18,"We’re helping municipalities improve air, water and soil quality and reduce greenhouse gas emissions with $45 million in funding to support environmental initiatives led by local governments across Ontario.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4521340753c5172194a6a83b7e3ab1a5/5AE56237/t51.2885-15/e35/25006275_1628302447192753_2658680465275224064_n.jpg,BcvE-bUDvtw,1,GraphImage,"[""ontario"",""cdnmuni""]",[],2017-12-15T12:03:04,[],False,2017-12-15_12-03-04,naturalresourcescanada,4211313612,,helping Ontario municipalities improve air water soil quality reduce greenhouse gas emissions 45 million funding support environmental initiatives led local governments across Ontario cdnmuni,"['helping', 'Ontario', 'municipalities', 'improve', 'air', 'water', 'soil', 'quality', 'reduce', 'greenhouse', 'gas', 'emissions', '45', 'million', 'funding', 'support', 'environmental', 'initiatives', 'led', 'local', 'governments', 'across', 'Ontario', 'cdnmuni']","[u'help', u'ontario', u'municip', u'improv', u'air', u'water', u'soil', u'qualiti', u'reduc', u'greenhous', u'gas', u'emiss', '45', u'million', u'fund', u'support', u'environment', u'initi', u'led', u'local', u'govern', u'across', u'ontario', u'cdnmuni']","We’re helping #Ontario municipalities improve air, water and soil quality and reduce greenhouse gas emissions with $45 million in funding to support environmental initiatives led by local governments across Ontario. #cdnmuni",Environmental,en,13,0.0
144,144,12,1.44153e+18,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, addresses participants at the Energy Mexico Oil Gas Power E & Congress in Mexico, Mexico City, on February , .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9fdced6ac31e8d150185950431a6a3e3/5AE90029/t51.2885-15/s1080x1080/e15/fr/16464429_252425685198485_5911758093347192832_n.jpg,BQBVC9XBPsa,1,GraphImage,[],[],2017-02-02T11:21:42,[],False,2017-02-02_11-21-42,naturalresourcescanada,4211313612,,Honourable Jim Carr Minister Natural Resources addresses participants Energy Mexico Oil Gas Power 2017 Expo Congress Mexico Mexico City February 2017,"['Honourable', 'Jim', 'Carr', 'Minister', 'Natural', 'Resources', 'addresses', 'participants', 'Energy', 'Mexico', 'Oil', 'Gas', 'Power', '2017', 'Expo', 'Congress', 'Mexico', 'Mexico', 'City', 'February', '2017']","[u'honour', u'jim', u'carr', u'minist', u'natur', u'resourc', u'address', u'particip', u'energi', u'mexico', u'oil', u'gas', u'power', u'2017', u'expo', u'congress', u'mexico', u'mexico', u'citi', u'februari', u'2017']","The Honourable Jim Carr, Canada’s Minister of Natural Resources, addresses participants at the Energy Mexico Oil Gas Power 2017 Expo & Congress in Mexico, Mexico City, on February 2, 2017.",Economical,en,13,0.0
145,145,13,1.44152e+18,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, and Secretary Guajardo of Mexico sign a Memorandum of Understanding to advance collaboration on the governance of mineral resources in Mexico on February , .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/c40b63beeae9548322297f4c2219b6df/5AE406C9/t51.2885-15/s1080x1080/e15/fr/16230419_173560469798484_3476659387685142528_n.jpg,BQBUt2VBPJ5,0,GraphImage,[],[],2017-02-02T11:18:49,[],False,2017-02-02_11-18-49,naturalresourcescanada,4211313612,,Honourable Jim Carr Minister Natural Resources Secretary Guajardo Mexico sign Memorandum Understanding advance collaboration governance mineral resources Mexico February 2017,"['Honourable', 'Jim', 'Carr', 'Minister', 'Natural', 'Resources', 'Secretary', 'Guajardo', 'Mexico', 'sign', 'Memorandum', 'Understanding', 'advance', 'collaboration', 'governance', 'mineral', 'resources', 'Mexico', 'February', '2017']","[u'honour', u'jim', u'carr', u'minist', u'natur', u'resourc', u'secretari', u'guajardo', u'mexico', u'sign', u'memorandum', u'understand', u'advanc', u'collabor', u'govern', u'miner', u'resourc', u'mexico', u'februari', u'2017']","The Honourable Jim Carr, Canada’s Minister of Natural Resources, and Secretary Guajardo of Mexico sign a Memorandum of Understanding to advance collaboration on the governance of mineral resources in Mexico on February 1, 2017.",Environmental,en,13,0.0
146,146,12,1.43573e+18,Your future matters! Protecting the and growing the go hand in hand,https://instagram.fyvr3-1.fna.fbcdn.net/vp/37e9c150c539a10af638f5bdac2dae0a/5A636990/t51.2885-15/e15/16229403_255799448185116_546822879505809408_n.jpg,BPsv_y2Bt9T,0,GraphVideo,"[""pmyouthcouncil"",""environment"",""economy""]",[],2017-01-25T11:33:09,[],True,2017-01-25_11-33-09,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e360858ffcbb32416da0e3b2e0d94f3f/5A636D61/t50.2886-16/16328376_1340343826040381_282218933765799936_n.mp4,PMYouthCouncil future matters Protecting Environment growing Economy go hand hand,"['PMYouthCouncil', 'future', 'matters', 'Protecting', 'Environment', 'growing', 'Economy', 'go', 'hand', 'hand']","[u'pmyouthcouncil', u'futur', u'matter', u'protect', u'environ', u'grow', u'economi', 'go', u'hand', u'hand']",#PMYouthCouncil Your future matters! Protecting the #Environment and growing the #Economy go hand in hand,Social,en,12,0.0
147,147,12,1.46023e+18,Entomologist Johanne Delisle says science is a privilege that allows us to satisfy our curiosity & to make extraordinary discoveries. Her work is dedicated to gaining basic knowledge of the & the hemlock looper’s epidemic cycle. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/87a01737e9764b9acc619c1398508fb0/5AE5917C/t51.2885-15/e35/17077007_217106275431835_839838351736438784_n.jpg,BRDxEPQgFt-,0,GraphImage,"[""sprucebudworm"",""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-02-28T06:36:25,[],False,2017-02-28_06-36-25,naturalresourcescanada,4211313612,,Entomologist Johanne Delisle says science privilege allows us satisfy curiosity make extraordinary discoveries nHer work dedicated gaining basic knowledge SpruceBudworm hemlock epidemic cycle WomenInScience STEMGirls GirlsLoveScience NRCanSci,"['Entomologist', 'Johanne', 'Delisle', 'says', 'science', 'privilege', 'allows', 'us', 'satisfy', 'curiosity', 'make', 'extraordinary', 'discoveries', 'nHer', 'work', 'dedicated', 'gaining', 'basic', 'knowledge', 'SpruceBudworm', 'hemlock', 'epidemic', 'cycle', 'WomenInScience', 'STEMGirls', 'GirlsLoveScience', 'NRCanSci']","[u'entomologist', u'johann', u'delisl', u'say', u'scienc', u'privileg', u'allow', 'us', u'satisfi', u'curios', u'make', u'extraordinari', u'discoveri', u'nher', u'work', u'dedic', u'gain', u'basic', u'knowledg', u'sprucebudworm', u'hemlock', u'epidem', u'cycl', u'womeninsci', u'stemgirl', u'girlslovesci', u'nrcansci']",Entomologist Johanne Delisle says science is a privilege that allows us to satisfy our curiosity & to make extraordinary discoveries. \nHer work is dedicated to gaining basic knowledge of the #SpruceBudworm & the hemlock looper’s epidemic cycle. \n#WomenInScience #STEMGirls  #GirlsLoveScience #NRCanSci,Social,en,12,0.0
148,148,12,1.62921e+18,"– Canadian innovation was showcased during the forum. This battery-powered Eco-Marathon car was designed by , a group of engineering students at the University of Manitoba. The Eco-Marathon competition challenges students to design and build cars to see which vehicle can travel the farthest distance on a single litre of fuel. The car had to do laps on a one-kilometre circuit and was judged on its kilometres per kilowatt hours. The team placed th out of in the battery-electric prototype category in Detroit in April .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/1369e62fd1004e2648da7167f30ba7dc/5A63E930/t51.2885-15/e15/22639345_284268172093046_244277587809927168_n.jpg,BacILmsAyVU,0,GraphVideo,"[""icymi"",""cleantech"",""genenergy""]",[],2017-10-19T11:23:30,"[""umecomotion""]",True,2017-10-19_11-23-30,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d06de53e342aba7124c14f2fe8ce2592/5A639ECB/t50.2886-16/22706962_1650426191663903_414610506096050176_n.mp4,ICYMI Canadian CleanTech innovation showcased GenEnergy forum battery powered Eco Marathon car designed umecomotion group engineering students University Manitoba Eco Marathon competition challenges students design build cars see vehicle travel farthest distance single litre fuel car 10 laps one kilometre circuit judged kilometres per kilowatt hours team placed 14th 27 battery electric prototype category Detroit April 2017,"['ICYMI', 'Canadian', 'CleanTech', 'innovation', 'showcased', 'GenEnergy', 'forum', 'battery', 'powered', 'Eco', 'Marathon', 'car', 'designed', 'umecomotion', 'group', 'engineering', 'students', 'University', 'Manitoba', 'Eco', 'Marathon', 'competition', 'challenges', 'students', 'design', 'build', 'cars', 'see', 'vehicle', 'travel', 'farthest', 'distance', 'single', 'litre', 'fuel', 'car', '10', 'laps', 'one', 'kilometre', 'circuit', 'judged', 'kilometres', 'per', 'kilowatt', 'hours', 'team', 'placed', '14th', '27', 'battery', 'electric', 'prototype', 'category', 'Detroit', 'April', '2017']","[u'icymi', u'canadian', u'cleantech', u'innov', u'showcas', u'genenergi', u'forum', u'batteri', u'power', u'eco', u'marathon', u'car', u'design', u'umecomot', u'group', u'engin', u'student', u'univers', u'manitoba', u'eco', u'marathon', u'competit', u'challeng', u'student', u'design', u'build', u'car', u'see', u'vehicl', u'travel', u'farthest', u'distanc', u'singl', u'litr', u'fuel', u'car', '10', u'lap', u'one', u'kilometr', u'circuit', u'judg', u'kilometr', u'per', u'kilowatt', u'hour', u'team', u'place', u'14th', '27', u'batteri', u'electr', u'prototyp', u'categori', u'detroit', u'april', u'2017']","#ICYMI – Canadian #CleanTech innovation was showcased during the #GenEnergy forum. This battery-powered Eco-Marathon car was designed by @umecomotion, a group of engineering students at the University of Manitoba. The Eco-Marathon competition challenges students to design and build cars to see which vehicle can travel the farthest distance on a single litre of fuel. The car had to do 10 laps on a one-kilometre circuit and was judged on its kilometres per kilowatt hours. The team placed 14th out of 27 in the battery-electric prototype category in Detroit in April 2017.",Economical,en,12,0.0
149,149,12,1.66757e+18,GSC led four field research programs to study permafrost gas hydrate at the Mallik site in NWT,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bbb7ec88b19efde569045cf6834c817f/5ADFBDE0/t51.2885-15/e35/25007939_897480637086082_2440626096643768320_n.jpg,BckZEqxDrwg,0,GraphImage,"[""gsc175""]",[],2017-12-11T08:27:02,[],False,2017-12-11_08-27-02,naturalresourcescanada,4211313612,,GSC led four field research programs study permafrost gas hydrate Mallik site NWT GSC175,"['GSC', 'led', 'four', 'field', 'research', 'programs', 'study', 'permafrost', 'gas', 'hydrate', 'Mallik', 'site', 'NWT', 'GSC175']","[u'gsc', u'led', u'four', u'field', u'research', u'program', u'studi', u'permafrost', u'gas', u'hydrat', u'mallik', u'site', u'nwt', u'gsc175']",GSC led four field research programs to study permafrost gas hydrate at the Mallik site in NWT #GSC175,Environmental,en,12,0.0
