,Unnamed: 0,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original
222,222,11,1.66464e+18,"Stewart River, : Steamers like the Alaska were a key mode of transport in the Yukon, moving people, supplies and even pack trains.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b731c71df4e885dacb09a868bf6ab138/5AF265F7/t51.2885-15/e35/24845662_1979611869030318_8437457480555954176_n.jpg,BcaAP80D0bD,0,GraphImage,"[""tbt""]",[],2017-12-07T07:37:43,[],False,2017-12-07_07-37-43,naturalresourcescanada,4211313612,,Stewart River Steamers like Alaska key mode transport Yukon moving people supplies even pack trains,"['Stewart', 'River', 'Steamers', 'like', 'Alaska', 'key', 'mode', 'transport', 'Yukon', 'moving', 'people', 'supplies', 'even', 'pack', 'trains']","[u'stewart', u'river', u'steamer', u'like', u'alaska', u'key', u'mode', u'transport', u'yukon', u'move', u'peopl', u'suppli', u'even', u'pack', u'train']","#TBT Stewart River, 1939: Steamers like the Alaska were a key mode of transport in the Yukon, moving people, supplies and even pack trains."
223,223,13,1.66465e+18,"“As Arctic nations, and neighbours, we are advancing innovative technology, making fundamental contributions to Earth science and dramatically enhancing our geoscientific knowledge.” – PS Rudd Parliamentary Secretary Kim Rudd delivers remarks at th Arctic Ocean Workshop in Ottawa, jointly hosted by NRCan, Global Affairs Canada and Fisheries and Oceans Canada....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/f39be66ed13a2a72474a8e1ec90f9e79/5AF8ACB9/t51.2885-15/e35/24846020_1759480127679771_6771197383037419520_n.jpg,BcaBpXVDLHb,0,GraphImage,"[""arcticscience"",""geoscience"",""thenorth"",""arcticocean""]",[],2017-12-07T07:49:55,[],False,2017-12-07_07-49-55,naturalresourcescanada,4211313612,,Arctic nations neighbours advancing innovative technology making fundamental contributions Earth science dramatically enhancing geoscientific knowledge PS Rudd Parliamentary Secretary Kim Rudd delivers remarks th Arctic Ocean Workshop Ottawa jointly hosted NRCan Global Affairs Canada Fisheries Oceans Canada,"['Arctic', 'nations', 'neighbours', 'advancing', 'innovative', 'technology', 'making', 'fundamental', 'contributions', 'Earth', 'science', 'dramatically', 'enhancing', 'geoscientific', 'knowledge', 'PS', 'Rudd', 'Parliamentary', 'Secretary', 'Kim', 'Rudd', 'delivers', 'remarks', 'th', 'Arctic', 'Ocean', 'Workshop', 'Ottawa', 'jointly', 'hosted', 'NRCan', 'Global', 'Affairs', 'Canada', 'Fisheries', 'Oceans', 'Canada']","[u'arctic', u'nation', u'neighbour', u'advanc', u'innov', u'technolog', u'make', u'fundament', u'contribut', u'earth', u'scienc', u'dramat', u'enhanc', u'geoscientif', u'knowledg', 'ps', u'rudd', u'parliamentari', u'secretari', u'kim', u'rudd', u'deliv', u'remark', 'th', u'arctic', u'ocean', u'workshop', u'ottawa', u'joint', u'host', u'nrcan', u'global', u'affair', u'canada', u'fisheri', u'ocean', u'canada']","“As Arctic nations, and neighbours, we are advancing innovative technology, making fundamental contributions to Earth science and dramatically enhancing our geoscientific knowledge.” – PS Rudd \nParliamentary Secretary Kim Rudd delivers remarks at 9th Arctic Ocean Workshop in Ottawa, jointly hosted by NRCan, Global Affairs Canada and Fisheries and Oceans Canada.\n.\n.\n.\n#ArcticScience #GeoScience #TheNorth  #ArcticOcean"
224,224,14,1.66473e+18,GSC Scientist J.J. O’Neill mapped the Arctic coast from Alaska to Bathurst Inlet.,https://instagram.fyvr3-1.fna.fbcdn.net/vp/672f9eb1348d7c2c10933f63cb4e4702/5AE762DF/t51.2885-15/e35/24331841_133105134025859_3105232050446139392_n.jpg,BcaUgCrjhHh,0,GraphImage,"[""tbt"",""canada150"",""arcticscience""]",[],2017-12-07T10:34:40,[],False,2017-12-07_10-34-40,naturalresourcescanada,4211313612,,GSC Scientist Neill mapped Arctic coast Alaska Bathurst Inlet,"['GSC', 'Scientist', 'Neill', 'mapped', 'Arctic', 'coast', 'Alaska', 'Bathurst', 'Inlet']","[u'gsc', u'scientist', u'neill', u'map', u'arctic', u'coast', u'alaska', u'bathurst', u'inlet']",#TBT GSC Scientist J.J. O’Neill mapped the Arctic coast from Alaska to Bathurst Inlet. #Canada150 #ArcticScience
225,225,12,1.66757e+18,GSC led four field research programs to study permafrost gas hydrate at the Mallik site in NWT,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bbb7ec88b19efde569045cf6834c817f/5ADFBDE0/t51.2885-15/e35/25007939_897480637086082_2440626096643768320_n.jpg,BckZEqxDrwg,0,GraphImage,"[""gsc175""]",[],2017-12-11T08:27:02,[],False,2017-12-11_08-27-02,naturalresourcescanada,4211313612,,GSC led four field research programs study permafrost gas hydrate Mallik site NWT,"['GSC', 'led', 'four', 'field', 'research', 'programs', 'study', 'permafrost', 'gas', 'hydrate', 'Mallik', 'site', 'NWT']","[u'gsc', u'led', u'four', u'field', u'research', u'program', u'studi', u'permafrost', u'gas', u'hydrat', u'mallik', u'site', u'nwt']",GSC led four field research programs to study permafrost gas hydrate at the Mallik site in NWT #GSC175
226,226,17,1.66834e+18,"Minister McKenna was at the One Planet Summit, where Bill Gates announced a new partnership with the Breakthrough Energy Coalition. The new partnership means early-stage capital investments in energy technology for Canada in the fight against climate change.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9f18733bfc9b84df9d5e97c15dd92c0b/5AD82251/t51.2885-15/e35/25010028_546430185703229_470904084098973696_n.jpg,BcnIo0EjQVm,0,GraphImage,[],[],2017-12-12T10:01:08,[],False,2017-12-12_10-01-08,naturalresourcescanada,4211313612,,Minister McKenna One Planet Summit Bill Gates announced new partnership Breakthrough Energy Coalition new partnership means early stage capital investments energy technology Canada fight climate change,"['Minister', 'McKenna', 'One', 'Planet', 'Summit', 'Bill', 'Gates', 'announced', 'new', 'partnership', 'Breakthrough', 'Energy', 'Coalition', 'new', 'partnership', 'means', 'early', 'stage', 'capital', 'investments', 'energy', 'technology', 'Canada', 'fight', 'climate_change']","[u'minist', u'mckenna', u'one', u'planet', u'summit', u'bill', u'gate', u'announc', u'new', u'partnership', u'breakthrough', u'energi', u'coalit', u'new', u'partnership', u'mean', u'earli', u'stage', u'capit', u'invest', u'energi', u'technolog', u'canada', u'fight', u'climate_chang']","Minister McKenna was at the One Planet Summit, where Bill Gates announced a new partnership with the Breakthrough Energy Coalition. The new partnership means early-stage capital investments in energy technology for Canada in the fight against climate change."
227,227,11,1.66912e+18,"Our satellite station in Inuvik receives data in real time from polar-orbiting satellites. It also collaborates with partners around the world, hosting antennas from the German Aerospace Center, SSC and CNES Observatoire de l’espace!...",https://instagram.fyvr3-1.fna.fbcdn.net/vp/577c5fe4c2ad06c5696d98fb90c2d2ab/5AFCAF1F/t51.2885-15/e35/25019008_203322120229298_675727501032423424_n.jpg,Bcp552AAzYL,0,GraphImage,"[""arcticscience"",""satellites"",""aerospace""]",[],2017-12-13T11:50:07,[],False,2017-12-13_11-50-07,naturalresourcescanada,4211313612,,satellite station Inuvik receives data real time polar orbiting satellites also collaborates partners around world hosting antennas German Aerospace Center SSC CNES Observatoire de espace,"['satellite', 'station', 'Inuvik', 'receives', 'data', 'real', 'time', 'polar', 'orbiting', 'satellites', 'also', 'collaborates', 'partners', 'around', 'world', 'hosting', 'antennas', 'German', 'Aerospace', 'Center', 'SSC', 'CNES', 'Observatoire', 'de', 'espace']","[u'satellit', u'station', u'inuvik', u'receiv', u'data', u'real', u'time', u'polar', u'orbit', u'satellit', u'also', u'collabor', u'partner', u'around', u'world', u'host', u'antenna', u'german', u'aerospac', u'center', u'ssc', u'cnes', u'observatoir', 'de', u'espac']","Our satellite station in Inuvik receives data in real time from polar-orbiting satellites. It also collaborates with partners around the world, hosting antennas from the German Aerospace Center, SSC and CNES Observatoire de l’espace!\n.\n.\n.\n#ArcticScience #Satellites #Aerospace"
228,228,21,1.66983e+18,years ago scientists launched Canada’s first systematic study of the Arctic...,https://instagram.fyvr3-1.fna.fbcdn.net/vp/97f5903382e0379ec5deb629b5f2d7c6/5AE0B7B1/t51.2885-15/e35/24838707_1586808178072663_5460036359689338880_n.jpg,BcsbOsIDX6u,0,GraphImage,"[""tbt"",""canada150"",""arcticscience"",""nrcansci""]",[],2017-12-14T11:19:48,[],False,2017-12-14_11-19-48,naturalresourcescanada,4211313612,,years ago scientists launched first systematic study Arctic,"['years', 'ago', 'scientists', 'launched', 'first', 'systematic', 'study', 'Arctic']","[u'year', u'ago', u'scientist', u'launch', u'first', u'systemat', u'studi', u'arctic']",#TBT 100 years ago scientists launched Canada’s first systematic study of the Arctic\n.\n.\n.\n#Canada150 #ArcticScience #NRCanSci
229,229,21,1.67054e+18,"— here’s a blast from the past! This photo was taken August , , during the fourth joint Canada–US Extended Continental Shelf Survey in the Arctic!...",https://instagram.fyvr3-1.fna.fbcdn.net/vp/d62c26444414ae0093085bae35ecdf1b/5AD95238/t51.2885-15/e35/25017047_1877021692326708_3480430480640180224_n.jpg,Bcu7sL2D53o,0,GraphImage,"[""flashbackfriday"",""arcticscience"",""arctic""]",[],2017-12-15T10:41:56,[],False,2017-12-15_10-41-56,naturalresourcescanada,4211313612,,blast past photo taken August fourth joint US Extended Continental Shelf Survey Arctic,"['blast', 'past', 'photo', 'taken', 'August', 'fourth', 'joint', 'US', 'Extended', 'Continental', 'Shelf', 'Survey', 'Arctic']","[u'blast', u'past', u'photo', u'taken', u'august', u'fourth', u'joint', 'us', u'extend', u'continent', u'shelf', u'survey', u'arctic']","#FlashBackFriday — here’s a blast from the past! \nThis photo was taken August 29, 2011, during the fourth joint Canada–US Extended Continental Shelf Survey in the Arctic!\n.\n.\n.\n#ArcticScience #Arctic"
230,230,12,1.67058e+18,"We’re helping municipalities improve air, water and soil quality and reduce greenhouse gas emissions with $45 million in funding to support environmental initiatives led by local governments across Ontario.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4521340753c5172194a6a83b7e3ab1a5/5AE56237/t51.2885-15/e35/25006275_1628302447192753_2658680465275224064_n.jpg,BcvE-bUDvtw,1,GraphImage,"[""ontario"",""cdnmuni""]",[],2017-12-15T12:03:04,[],False,2017-12-15_12-03-04,naturalresourcescanada,4211313612,,helping municipalities improve air water soil quality reduce greenhouse gas emissions 45 million funding support environmental initiatives led local governments across Ontario,"['helping', 'municipalities', 'improve', 'air', 'water', 'soil', 'quality', 'reduce', 'greenhouse', 'gas', 'emissions', '45', 'million', 'funding', 'support', 'environmental', 'initiatives', 'led', 'local', 'governments', 'across', 'Ontario']","[u'help', u'municip', u'improv', u'air', u'water', u'soil', u'qualiti', u'reduc', u'greenhous', u'gas', u'emiss', '45', u'million', u'fund', u'support', u'environment', u'initi', u'led', u'local', u'govern', u'across', u'ontario']","We’re helping #Ontario municipalities improve air, water and soil quality and reduce greenhouse gas emissions with $45 million in funding to support environmental initiatives led by local governments across Ontario. #cdnmuni"
231,231,21,1.67059e+18,"Natural Resources Canada’s Frank Des Rosiers, on behalf of our CanmetENERGY team, received an award for the team’s technical and scientific contributions to advancing carbon capture and storage technologies. Congratulations!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/079875072b77769a275752b9cb01bd46/5ADF2F09/t51.2885-15/e35/25017958_1541657865910234_6976627365317181440_n.jpg,BcvJJigDHxY,1,GraphImage,[],[],2017-12-15T12:39:32,[],False,2017-12-15_12-39-32,naturalresourcescanada,4211313612,,Natural Resources Frank Des Rosiers behalf CanmetENERGY team received award technical scientific contributions advancing carbon capture storage technologies Congratulations,"['Natural', 'Resources', 'Frank', 'Des', 'Rosiers', 'behalf', 'CanmetENERGY', 'team', 'received', 'award', 'technical', 'scientific', 'contributions', 'advancing', 'carbon', 'capture', 'storage', 'technologies', 'Congratulations']","[u'natur', u'resourc', u'frank', u'des', u'rosier', u'behalf', u'canmetenergi', u'team', u'receiv', u'award', u'technic', u'scientif', u'contribut', u'advanc', u'carbon', u'captur', u'storag', u'technolog', u'congratul']","Natural Resources Canada’s Frank Des Rosiers, on behalf of our CanmetENERGY team, received an award for the team’s technical and scientific contributions to advancing carbon capture and storage technologies. Congratulations!"
232,232,32,1.67489e+18,"Alice Wilson, the first female geologist with the Geological Survey of Canada, in her office",https://instagram.fyvr3-1.fna.fbcdn.net/vp/18d73c4107341f643255b7a6ed424f63/5AEC2A19/t51.2885-15/e35/25037008_916782931779995_8723141641180807168_n.jpg,Bc-ZL0djfEz,1,GraphImage,"[""tbt"",""womeninscience""]",[],2017-12-21T10:48:16,[],False,2017-12-21_10-48-16,naturalresourcescanada,4211313612,,Alice Wilson first female geologist Geological Survey Canada office,"['Alice', 'Wilson', 'first', 'female', 'geologist', 'Geological', 'Survey', 'Canada', 'office']","[u'alic', u'wilson', u'first', u'femal', u'geologist', u'geolog', u'survey', u'canada', u'offic']","#TBT Alice Wilson, the first female geologist with the Geological Survey of Canada, in her office #WomenInScience"
233,233,23,1.67984e+18,Aerial photography records the ever-changing cultural and natural features on the Earth's surface? Here’s a picture taken in the,https://instagram.fyvr3-1.fna.fbcdn.net/vp/94d01750cee543354fe5bceafc12506b/5ADD1B52/t51.2885-15/e35/25021854_2026733020937639_5940976790221619200_n.jpg,BdP-p4_j3Lj,0,GraphImage,"[""dyk"",""nwt"",""arcticscience"",""tbt""]",[],2017-12-28T06:42:46,[],False,2017-12-28_06-42-46,naturalresourcescanada,4211313612,,Aerial photography records ever changing cultural natural features Earth surface picture taken,"['Aerial', 'photography', 'records', 'ever', 'changing', 'cultural', 'natural', 'features', 'Earth', 'surface', 'picture', 'taken']","[u'aerial', u'photographi', u'record', u'ever', u'chang', u'cultur', u'natur', u'featur', u'earth', u'surfac', u'pictur', u'taken']",#DYK Aerial photography records the ever-changing cultural and natural features on the Earth's surface? Here’s a 1993 picture taken in the #NWT #ArcticScience #TBT
